gene,partial_r,t,p,eff_def,eff_wt,fdr,n_def
FADS1,-0.012870269110252455,-0.43857079675434074,0.6610541569055292,0.110963315,0.12618783,0.9423274493240005,60
CRELD1,-0.012869695971649926,-0.43855126309175263,0.6610683093849229,0.15408197,0.17106579,0.9423274493240005,60
FAM13C,-0.012855958761468588,-0.4380830727564958,0.6614075577451684,0.19122128,0.19976449,0.9426660092736283,60
PRAMEF18,-0.012852296520194465,-0.4379582566277669,0.6614980106433086,-0.1260212,-0.124853924,0.9426686772784338,60
HDDC3,-0.0128504211112397,-0.43789433914035936,0.661544332870744,0.078520335,0.08685076,0.9426686772784338,60
SEPHS2,-0.012847183852529486,-0.43778400724612104,0.6616242955605088,-0.67051274,-0.6078417,0.9426686772784338,60
DISC1,-0.012841735241758268,-0.4375983083259747,0.66175888898962,0.22994223,0.23975132,0.9426686772784338,60
TNP2,-0.012834938981145677,-0.43736667901493265,0.6619267878225397,0.1342934,0.13561864,0.9426686772784338,60
ADPRS,-0.012825917173151007,-0.4370591989677686,0.6621496941181607,-0.069479175,-0.05672349,0.9426686772784338,60
ZNHIT2,-0.012823773406622076,-0.43698613542084236,0.6622026656210029,-1.477694,-1.4826268,0.9426686772784338,60
DUS2,-0.012817820295771344,-0.4367832423723776,0.6623497731537568,0.08024364,0.08834971,0.9426686772784338,60
ATG4B,-0.012817215974202469,-0.43676264597614495,0.6623647072930283,0.10248824,0.118390396,0.9426686772784338,60
ATL2,-0.012815569955156092,-0.43670654660659597,0.6624053847897191,-0.5458072,-0.5535298,0.9426686772784338,60
TKTL2,-0.012814939843617675,-0.43668507124239436,0.6624209567804762,0.23277953,0.25393596,0.9426686772784338,60
PKN1,-0.012812144445393293,-0.43658979891782373,0.6624900414109584,0.090657555,0.09817356,0.9426686772784338,60
FKBP6,-0.012811690906925242,-0.43657434149173746,0.6625012502946114,0.44637996,0.45604724,0.9426686772784338,60
WFDC9,-0.012807998785473852,-0.43644850720444045,0.6625925012834377,-0.03223153,-0.023675874,0.9426686772784338,60
LDLRAD4,-0.012806118382819573,-0.43638441963158825,0.6626389774631868,0.24041674,0.24535586,0.9426686772784338,60
SLC12A9,-0.01280284816677804,-0.43627296467932647,0.6627198074697604,0.06753729,0.077906445,0.9426686772784338,60
FOXO3B,-0.012787185717795439,-0.4357391599254845,0.6631069909630576,-0.043569196,-0.050016306,0.9426880302266022,60
KNTC1,-0.012786883274875678,-0.43572885212374507,0.6631144683868019,-0.14421716,-0.20373859,0.9426880302266022,60
DCUN1D3,-0.012784524725866116,-0.435648468511651,0.6631727809376965,0.2556458,0.28389007,0.9426880302266022,60
PBX3,-0.01278287013210673,-0.4355920769708559,0.6632136901796143,0.18334611,0.1813166,0.9426880302266022,60
PAH,-0.012773820433816346,-0.43528364698754973,0.6634374584919274,0.1978993,0.20693077,0.9426880302266022,60
RIIAD1,-0.012772526341120128,-0.43523954199125614,0.663469459461543,0.04770921,0.056191828,0.9426880302266022,60
KRTAP10-3,-0.012766454583454457,-0.4350326056471058,0.6636196130998302,-0.054209933,-0.033177216,0.9426880302266022,60
PTPN4,-0.012763574227363992,-0.4349344379846551,0.6636908485841999,0.07306881,0.0721123,0.9426880302266022,60
CCAR2,-0.01275977513870777,-0.4348049582976264,0.6637848103321975,0.15104745,0.15344489,0.9426880302266022,60
IARS1,-0.012756626525190683,-0.43469764797258886,0.6638626880703807,-1.8361787,-1.79452,0.9426880302266022,60
HOXA2,-0.012755021079050608,-0.4346429315297764,0.663902398536107,0.14339058,0.15302959,0.9426880302266022,60
STX8,-0.012752759972277683,-0.4345658690191188,0.6639583282663827,0.15954588,0.17529872,0.9426880302266022,60
OTUD6B,-0.012752427522565736,-0.4345545385465796,0.6639665517520701,0.12124582,0.13348146,0.9426880302266022,60
TRAM1L1,-0.012726447681364092,-0.4336691001820834,0.6646093147679554,0.08515566,0.090912886,0.9427365121007218,60
TFAP2C,-0.012720065567186472,-0.4334515867183869,0.6647672513289565,-0.05448341,-0.06318273,0.9428857201972365,60
MPDU1,-0.01269304581676424,-0.43253070758729795,0.6654360668337291,-0.0046073664,-0.0026929213,0.9433067305571977,60
ZACN,-0.0126925452670652,-0.4325136480096563,0.6654484593697594,-0.1562076,-0.14272043,0.9433067305571977,60
