gene,t,p,fdr,eff_flag,eff_rest
CCIN,0.6014142714188558,0.5476800059777712,0.9447929867086298,0.027617184,0.024255749
CCK,0.876359477899107,0.38101361204556955,0.9068373061407464,0.18961845,0.18471336
CCKAR,0.43867472032834254,0.660977823592594,0.9664819361711185,0.269722,0.25558716
CCKBR,-0.6116178184910748,0.540908860579184,0.9444005794614213,0.16023304,0.17065227
CCL1,1.2663784970708363,0.2056283833716828,0.8276870362070015,0.0031375927,-0.008776017
CCL11,0.536707246053632,0.5915713661622417,0.9548448012226866,0.23781966,0.23242177
CCL13,0.9870380642293618,0.3238270092546698,0.8930949918463713,0.087121755,0.08482651
CCL14,1.3166451464927147,0.18821412733526782,0.8121970023196285,0.16569838,0.15663128
CCL15,2.2686000810272438,0.02347328666633875,0.5100690214398903,0.24943016,0.23574373
CCL16,0.9467840248149695,0.3439433412895154,0.8971866634904293,0.055160917,0.047211733
CCL17,0.6024898904601313,0.5469642435010932,0.9447929867086298,0.07306458,0.06753663
CCL18,-0.6300216709468617,0.528802795599615,0.9402715458576123,0.16585983,0.1746933
CCL19,1.6094365266893935,0.10778930724543911,0.7269550288148382,0.16716751,0.15533721
CCL2,0.11680618052271585,0.9070335900385488,0.9904757021094086,0.24806388,0.2510836
CCL20,-0.19692411574808705,0.8439209487707221,0.9856737111855699,0.31241363,0.31447738
CCL21,0.4487851558605126,0.6536693301499884,0.9661853270755717,0.1583063,0.1506514
CCL22,-0.8433247232121036,0.3992183546279599,0.909309416816574,0.21961945,0.22394863
CCL23,-0.28088916325518354,0.7788448217251486,0.9784537296261114,0.20106043,0.20315051
CCL24,-0.15981788398033026,0.8730519804587419,0.9888016903017529,0.16811448,0.17065138
CCL25,0.4629913732843739,0.6434562130344996,0.965129893287571,0.1937871,0.18856591
CCL26,0.4156295966648351,0.6777568920480637,0.9688664303087403,0.023275267,0.014190741
CCL27,0.22241607760665874,0.8240286176866527,0.9846400200515331,0.037711035,0.04466931
CCL28,-0.8871623517161703,0.37517289239855833,0.9064076848248436,0.16642945,0.17774458
CCL3,1.7396795664481555,0.08217692382518711,0.6856615701082436,0.16428965,0.14752291
CCL3L3,1.821735200822659,0.06874910067702189,0.649001316681555,0.0061484235,-0.018423833
CCL4,-0.15007822677910831,0.8807286330273564,0.9893277984754026,0.058080673,0.05511084
CCL4L2,0.4179387955975732,0.6760681657224321,0.9688664303087403,0.26640707,0.26640657
CCL5,0.40317504255577397,0.6868927455122009,0.9692985290417766,0.039842863,0.03499369
CCL7,2.2432850569402056,0.02506402041378547,0.516969037417212,0.034483068,0.009597006
CCL8,-0.23566758438816773,0.8137316588711673,0.9838819966941742,0.23498443,0.23842853
CCM2,1.5293021616634082,0.12645847712042504,0.7561727037524972,0.12792696,0.09220496
CCM2L,0.2819385286158059,0.7780402519858282,0.9784109602028624,0.22505042,0.21983255
CCN1,-0.05659668363576554,0.9548760905346164,0.9946987543333202,0.10181875,0.10397498
CCN2,-1.2092168881338343,0.2268225769226586,0.8448068504633329,0.27658293,0.2851389
CCN3,-0.7407299643230659,0.4590050562045081,0.924971378713673,0.16332214,0.17414892
CCN4,0.11824632097800429,0.905892681872165,0.9904757021094086,0.28679946,0.28385517
CCN5,0.4717770880143263,0.6371734246652825,0.9634810879210404,0.12407363,0.109248996
CCN6,-0.5778141807503523,0.5635001951516233,0.9464802163570677,0.19907008,0.202652
CCNA1,0.9536139795648088,0.34047504208155915,0.8958882372533875,0.1768031,0.16775844
CCNA2,0.3843458691157768,0.7007916019682296,0.9705662404055223,-1.3131841,-1.3255769
CCNB1,-0.25691758308904306,0.7972873379424451,0.9820879858688814,-0.6096248,-0.58929515
CCNB1IP1,-0.19247010336702636,0.8474072150227276,0.9864629579896249,-0.12130086,-0.122280724
CCNB2,-1.0679246198640324,0.28577368362608796,0.8838762223751065,0.117721,0.13658959
CCNB3,1.9668595393740325,0.049434233858358136,0.6170449796786164,0.34053627,0.32169092
CCNC,-2.1844699703324966,0.0291246574853496,0.536802939522769,-0.20753242,-0.14221801
CCND1,-1.3802423801515513,0.16777433817855897,0.7972849982961111,-1.1140494,-0.9481732
CCND2,1.6659503483623919,0.09598962251674797,0.7078475084571291,0.11206946,0.047524836
CCND3,-0.8549223879460259,0.3927682466462954,0.909309416816574,-0.1162105,-0.11432703
CCNDBP1,0.48640422238813585,0.626771225852823,0.9622797479236811,0.1563266,0.15664682
CCNE1,3.994913895418175,6.873758861157618e-05,0.05538157628526601,0.07716763,-0.03201954
CCNE2,2.441541148014383,0.01477132862505353,0.4558869716047749,0.08808902,0.058320004
CCNF,0.3829278145251388,0.701842489774178,0.9705662404055223,0.10821105,0.07814742
CCNG1,0.6371417257534562,0.5241565432815473,0.9394866953823287,0.14557108,0.13007477
CCNG2,0.08075611822845208,0.9356496473103915,0.9923037609059042,0.3063339,0.30724934
CCNH,1.8311899901811508,0.06732507429701673,0.6488292454769758,-0.9901776,-1.0346453
CCNI,3.0525603673023047,0.002319909714465565,0.25742662825605617,0.15942194,0.12288765
CCNI2,-1.1157917915129532,0.26473921121389216,0.8689931801831599,0.19913062,0.20830126
CCNJ,0.7266776471218611,0.46756806567684095,0.9252647254759064,0.046958707,0.038892914
CCNJL,-1.0184631670521875,0.30866737176510683,0.8906571127492598,0.2060023,0.2125702
CCNK,1.1739861230214006,0.24063827408910762,0.851280793404673,-1.1342528,-1.1683929
CCNL1,0.8528355935013507,0.3939241400356705,0.909309416816574,-0.42662314,-0.46327677
CCNL2,1.348157724702858,0.1778672655279483,0.8029058770802372,0.008129262,-0.031788617
CCNO,-1.5926800846105413,0.11150070829530145,0.733742764708889,0.14456534,0.15368898
CCNP,0.7221480484006639,0.470347027687156,0.9252647254759064,0.06503413,0.0426273
CCNQ,0.475856900320659,0.6342647122708619,0.9634810879210404,0.044623714,0.042921208
CCNT1,1.9689593756393478,0.04919226359017909,0.6159336733713573,-0.023900105,-0.06176416
CCNT2,2.4089617911801477,0.016150940991885607,0.46029583602271457,0.056504134,0.02496645
CCNY,0.31937521166845895,0.7494987282328408,0.9748742030232765,0.2737009,0.2707757
CCNYL1,0.3724714716027974,0.7096089624467335,0.9710563579840858,0.18056944,0.17140733
CCP110,1.1928459474526587,0.2331703223143626,0.8477298887203166,-0.16860898,-0.17389327
CCPG1,0.09149049503954616,0.927118439759531,0.990958556204073,0.14949214,0.15272069
CCR1,-0.2158818320148281,0.8291172963694032,0.9847455442382084,0.2141154,0.22526705
CCR10,0.6547219902728957,0.5127747937041606,0.936037782815532,0.05255389,0.049259145
CCR2,1.3519616383958593,0.1766475378724471,0.8029058770802372,0.08789365,0.07545228
CCR3,0.5040260593342875,0.6143374742919478,0.9595657228678427,0.09079953,0.08852213
CCR4,1.2053621909776548,0.2283059916914862,0.8448068504633329,0.11229256,0.10113901
CCR5,0.3991230869782261,0.6898749772212587,0.9692985290417766,0.12666002,0.12728243
CCR6,1.119434696121672,0.26318332001229816,0.8680186336545773,0.2267318,0.21179973
CCR7,1.3395826645035056,0.1806398735249404,0.8057615094332526,0.09922132,0.08666645
CCR8,-0.10009175001919432,0.9202885449443619,0.9907571941845393,0.15614852,0.15352845
CCR9,-0.25479201132293056,0.7989282938781429,0.9821715973183772,0.21200086,0.21692342
CCRL2,0.24924373245943462,0.8032157774289324,0.9834417952781993,0.16100155,0.15808207
CCS,-1.579303393017472,0.11453540359987252,0.7368706843012651,-0.105230995,-0.0549316
CCSAP,1.9856631571637502,0.04730265849455901,0.6095727152730688,0.13104644,0.0873731
CCSER1,-1.5421608943251264,0.12330352892558236,0.7482863452624252,0.18365458,0.1972399
CCSER2,-0.5304140019558079,0.5959250585331018,0.956111451054278,0.2782072,0.2848365
CCT2,-1.8540927838319572,0.06397612032121858,0.6403687681666137,-1.4074599,-1.3376468
CCT3,-1.7644570157850346,0.07791462982738052,0.6750050803890066,-2.5103498,-2.4313488
CCT4,-1.0134211561310007,0.311067493717964,0.8907050917232446,-2.153144,-2.1054146
CCT5,-1.6245610189390733,0.10452409388538919,0.7242035016557296,-1.1559126,-1.1186212
CCT6A,-1.720414703814362,0.08562014833952454,0.6879040201497386,-1.2675449,-1.2076719
CCT6B,1.5009097995266723,0.1336473212579024,0.7647340766207259,0.1017458,0.07719126
CCT7,-2.2510577678138035,0.024565943812690266,0.5148972850337812,-0.7579502,-0.70665723
CCT8,-1.6881198350188031,0.09165336718516003,0.6975065902703083,-1.3368288,-1.2468793
CCT8L2,-0.6670469367296181,0.5048730092193678,0.934954078579165,0.063850656,0.06172463
CD101,-0.5492672357429474,0.5829263470123935,0.9531553516859996,-0.050981596,-0.034460526
CD109,-1.8454669241138186,0.06522089789705339,0.6428768398565406,0.14429769,0.16389902
CD14,-0.28529785510052746,0.7754661939148814,0.9777566979706672,0.17101537,0.169086
CD151,-1.5853701920060412,0.11315109332996434,0.7357447819874345,-0.055019304,-0.014223224
CD160,-0.04426577044573774,0.9647000709737652,0.9959867137657873,0.08010897,0.07861769
CD163,0.39298475879174827,0.6944019630998076,0.9695571713534159,0.19291486,0.18563156
CD163L1,0.09828712394135657,0.9217210517270341,0.9907571941845393,0.31712145,0.31467584
CD164,-0.09573964378764357,0.9237436656756725,0.9908593419440795,0.04134895,0.035694983
CD164L2,0.26473504520202745,0.791259969354282,0.9804422474950197,0.16970648,0.16739905
CD177,-0.08570219832340448,0.931717742745003,0.9920045921346871,-0.07041732,-0.06932433
CD180,0.8119494444345153,0.41698495766789406,0.9147172007710709,0.13795517,0.13947797
CD19,-0.2915778342192654,0.7706608475922693,0.9774413727629812,0.10406731,0.09677643
CD1A,-0.08245825163841565,0.934296347836629,0.9921176793169773,0.21170577,0.20933524
CD1B,0.2524367781476451,0.8007475887335275,0.9827573724631432,0.21423072,0.20609514
CD1C,1.2079213786684573,0.2273203619237761,0.8448068504633329,0.14841598,0.13562839
CD1D,1.5306037954298226,0.1261362802988643,0.7561727037524972,0.00019854364,-0.031842284
CD1E,0.179924513774558,0.8572428272572861,0.9873039265087746,0.11166392,0.10322584
CD2,-0.27705575153610507,0.7817859876500615,0.978605521287712,0.15500467,0.16841482
CD200,-1.3512834623491088,0.17686453711541877,0.8029058770802372,0.21179134,0.22995672
CD200R1,0.6984731344719181,0.4850194482222191,0.927029094948235,0.1373332,0.12656336
CD200R1L,1.011001713970707,0.31222357337910533,0.8907050917232446,0.10049264,0.08923247
CD207,0.2650486023955623,0.7910184703831782,0.9804335384950496,0.101326026,0.100506075
CD209,1.1698557730643933,0.24229604884949552,0.8534476489697779,0.16081025,0.14839683
CD22,0.13124810607260073,0.8956014908648541,0.9904757021094086,0.10566514,0.10834931
CD226,0.3602621866508294,0.7187157666141052,0.9725041797211111,0.3368973,0.33211666
CD24,0.22771533347359166,0.8199071345540632,0.9843097303207844,0.05044071,0.049742687
CD244,1.5068521668893904,0.13211711605204737,0.7613049107383254,0.21390669,0.19390017
CD247,0.3026692200544037,0.7621954831230455,0.9761728175930027,0.22619139,0.2195635
CD248,0.09734640333489365,0.9224678940644007,0.9907571941845393,0.049653593,0.06703238
CD27,1.3527723003015002,0.17638840724182772,0.8029058770802372,0.040898144,0.017332552
CD274,-1.9597722402629456,0.05025831788597876,0.6185275092933361,0.3268436,0.3437662
CD276,0.7117944355418198,0.47673325181465975,0.9255705606165482,-0.045580424,-0.060289018
CD28,-2.541282006766909,0.011172259430840686,0.42596120244415,0.21995431,0.24150825
CD2AP,-0.21175192267029974,0.8323372695108116,0.9847455442382084,0.28087372,0.2900695
CD2BP2,-0.21179067826167675,0.832307039688838,0.9847455442382084,-0.29915893,-0.29735118
CD300A,-0.7955269304518032,0.42646758911661653,0.916677505912797,0.24567848,0.25553408
CD300C,-1.1977393865274204,0.2312598393668553,0.846609641327505,0.061881185,0.06388722
CD300E,-1.424214279316819,0.1546497389560829,0.7816186685200689,0.10029774,0.10408049
CD300H,0.0822979027929104,0.934423826861249,0.9921646862792316,0.051201425,0.05100203
CD300LB,0.6812955853373553,0.4958186096896703,0.9299609975869717,0.15312822,0.14437555
CD300LD,0.20161782830671796,0.8402503748476546,0.985064497039842,0.2400024,0.23522174
CD300LF,-1.0612313373732576,0.2888026724398254,0.884077448830478,0.13551891,0.14369044
CD300LG,-0.941126137673764,0.3468334983415608,0.8972353410066656,0.0048295013,0.017101966
CD302,-1.4958214494778237,0.1349684913586378,0.7662366451995295,0.14097235,0.16772072
CD320,-0.43574060872349557,0.6631049069391677,0.9669497191131348,0.11556739,0.11061606
CD33,-0.2355349322424006,0.8138345786045647,0.9838819966941742,0.2097222,0.21210276
CD34,-1.068892829741063,0.28533731468847573,0.8838762223751065,0.24342968,0.24862656
CD36,0.7184295764879244,0.4726351631442408,0.9255705606165482,0.11558704,0.11126094
CD37,0.18455195781440029,0.8536122901574887,0.9871623407955832,0.05128366,0.040187236
CD38,0.1011705272125983,0.9194323382024602,0.9905853550713924,0.19820379,0.19566122
CD3D,-0.9794990739039316,0.3275349008847366,0.893168823698275,0.022148315,0.027410831
CD3E,1.235517038277667,0.21688489449082513,0.835822945370283,0.17239268,0.1628528
CD3G,0.03748508371692167,0.9701045951996567,0.997012311122881,0.16506317,0.16441558
CD4,0.6164664085514028,0.5377060476004737,0.9431358985408781,0.17349936,0.16770169
CD40,-1.0848739441449726,0.27819983712363106,0.8803485624552608,0.12832314,0.14173181
CD40LG,-1.3166220178239123,0.1882218813342096,0.8121970023196285,0.23930906,0.25110707
CD44,-1.426244288700201,0.15406324291331133,0.7813008533413947,0.07286059,0.12328542
CD46,0.7548505653453479,0.45048978790001165,0.9228621326475187,0.16513713,0.14464438
CD47,1.3793709973810284,0.16804263800177743,0.7972849982961111,0.19345202,0.18646197
CD48,0.7223879449836451,0.47019961964415113,0.9252647254759064,0.09305651,0.08702808
CD5,-0.055204357951322974,0.9559850339948116,0.9946987543333202,-0.039333742,-0.029664354
CD52,0.1625978314130268,0.8708630284935264,0.9883531143802234,0.12946095,0.12819256
CD53,-1.0059889930776813,0.3146278066347302,0.8912192586375755,0.05606449,0.079158545
CD55,-0.2985687376899229,0.7653218683899822,0.9768819407680767,0.12803118,0.13216582
CD58,-0.2557673497415207,0.7981752150780118,0.9821715973183772,0.062785916,0.072495736
CD59,-1.223827254897234,0.22126253813371358,0.840925478940233,0.24036747,0.25321704
CD5L,1.2259427774629907,0.2204656436520027,0.8403688860563775,0.038252205,0.018129181
CD6,0.21533947610641058,0.829539993200879,0.9847455442382084,0.09403808,0.0928662
CD63,-1.0854148774141936,0.27796039374786397,0.8797410856604042,0.050723318,0.0720868
CD68,0.4840761420747615,0.6284219640583991,0.9629772401541825,0.11179095,0.10508533
CD69,-0.8399126259243255,0.40112809560004165,0.9094952575020643,0.24888662,0.26166087
CD7,-1.247742170014315,0.2123738848713499,0.8319858005855245,0.0062638754,0.009599544
CD70,-0.7047810077896806,0.48108608131313046,0.9267168998928006,0.25340927,0.25835708
CD72,-0.008090777105228182,0.9935459365353176,0.999477560770226,0.21464106,0.22166756
CD74,1.4605558403196457,0.1444044752053213,0.7738141424189099,0.24866761,0.23043507
CD79A,0.7195906556561548,0.47192004306169266,0.9252647254759064,0.32285866,0.30339584
CD79B,0.8397443026536018,0.4012224475955769,0.909500809267226,0.12152985,0.099618055
CD80,-1.3471614050708225,0.178187771199356,0.8029058770802372,0.16641918,0.18711236
CD81,1.7319140362674068,0.08355109086988723,0.6856615701082436,0.21618095,0.185763
CD82,-0.5051873202055032,0.6135219352880493,0.959343091960412,0.10124144,0.10979857
CD83,-0.3553083753252686,0.7224222973292898,0.9735608499940626,0.10756021,0.10711136
CD84,-0.778602369445584,0.43637061417554934,0.9195481528406726,0.25698394,0.2671518
CD86,-0.5184392466264564,0.6042493669556115,0.958314736530008,0.10812505,0.11926396
CD8A,-0.22503220172855928,0.821993318806821,0.9844784809165573,0.1581936,0.16542166
CD8B,0.8221220475494696,0.411174089291213,0.9114807153724154,0.20534244,0.2026334
CD9,1.0658895312623142,0.2866923627517373,0.8838762223751065,0.10809375,0.09321577
CD93,1.1960602073554405,0.2319141610665292,0.8466511660212475,0.18806411,0.17524172
CD96,0.044294710152292235,0.9646770079774731,0.9959867137657873,0.09129761,0.101673976
CD99,0.2304792591790717,0.8177594651159044,0.9843097303207844,0.2512247,0.25164533
CD99L2,-1.0436503746232473,0.29686166199958547,0.8854362069858125,0.21972534,0.22932999
CDA,-0.02951645951017227,0.9764577000483434,0.9975879188266312,0.19364002,0.19269164
CDADC1,0.4872253319651412,0.6261894591674193,0.9621256952852877,0.1538632,0.14361827
CDAN1,1.5839626390793444,0.11347108419173285,0.7361544327383027,-0.7408434,-0.9232856
CDC123,1.0082419230826831,0.3135457382237943,0.8907050917232446,-2.2871387,-2.3400226
CDC14A,-0.6662118920537151,0.5054063373956991,0.934954078579165,0.11709576,0.1266723
CDC14B,0.21559343922513088,0.8293420553816853,0.9847455442382084,0.0649402,0.06260159
CDC14C,0.1492531270697632,0.8813794906736684,0.9893277984754026,-0.09778187,-0.097567946
CDC16,-2.764568705660765,0.005788876537553521,0.35521083151458377,-2.4350014,-2.3298457
CDC20,1.9208132754740515,0.05499681369020584,0.6260352260237111,-1.904752,-1.9837868
CDC20B,0.2307118086905818,0.8175788280136682,0.9843097303207844,0.05538022,0.050490025
CDC23,-1.4054385334513595,0.16015503379789042,0.7883914630089771,-2.1562257,-2.1185844
CDC25A,0.5010459704731346,0.6164325378192198,0.9602924515904829,-0.14230934,-0.16081503
CDC25B,0.11920022612375109,0.9051370859754834,0.9904757021094086,-0.13314846,-0.1239839
CDC25C,-1.0605217487606708,0.2891250562351136,0.884077448830478,0.026011221,0.03826517
CDC26,-0.108922386042868,0.9132826326497258,0.9904757021094086,-0.62211394,-0.6387572
CDC27,1.8202537087297097,0.06897446452794197,0.6491983587733218,-2.3284614,-2.3714755
CDC34,-0.4098142007718807,0.6820168863592031,0.9688664303087403,0.23591062,0.22728595
CDC37,0.9232049151223477,0.356089802010241,0.9002829129623366,-1.0755883,-1.0837256
CDC37L1,-0.5534165111495596,0.5800834296501283,0.9523866695836402,0.19271159,0.19699162
CDC40,-1.402732642595554,0.16096051710628673,0.790144616819249,-0.7255278,-0.66568583
CDC42,1.3960505481431584,0.1629627506611893,0.792570037689015,-1.1203313,-1.1644664
CDC42BPA,-0.31936510627230263,0.7495063883387841,0.9748742030232765,0.1617275,0.15509571
CDC42BPB,-1.9415886156426154,0.05242551605748542,0.6206893196714376,0.11277986,0.13145402
CDC42BPG,0.5818106001927773,0.5608057714413929,0.9460441912946183,0.01731209,0.013286114
CDC42EP1,0.05221829490953663,0.9583636238751309,0.994769193731404,0.15045804,0.14588915
CDC42EP2,-1.8944086922848922,0.05841593898763147,0.633434408180325,-0.100161955,-0.05657499
CDC42EP3,1.850384081035424,0.06450888620220567,0.6409727454225594,0.21533164,0.19775863
CDC42EP4,0.3010130188501481,0.7634577781398312,0.9763580211893602,0.04869674,0.04276143
CDC42EP5,0.4543054587069245,0.6496928249371429,0.9657127751994609,0.17842446,0.16557139
CDC42SE1,0.9206241572027899,0.3574354937662683,0.901372490904462,-0.13440007,-0.15817441
CDC42SE2,-0.865052290734698,0.3871865128343816,0.9085776447592113,0.17822212,0.18988481
CDC45,-0.279311381080926,0.7800549858752174,0.9784877102317506,-2.575115,-2.5789645
CDC5L,0.9108678938441787,0.3625516453905834,0.9019801621794562,-1.6681098,-1.7098683
CDC6,2.7752818999680944,0.005602787640614721,0.3531471352660932,-1.1461515,-1.2280587
CDC7,1.165944872414949,0.2438731430132553,0.8548496874736092,-1.8439212,-1.8912867
CDC73,0.6007312976385905,0.5481347262442803,0.9447929867086298,-0.98249334,-0.9967142
CDCA2,1.5629013715794808,0.11834483831263054,0.7424085996951779,0.0767072,0.061930146
CDCA3,0.5927772031431965,0.5534442330086649,0.9457298691668431,-0.15398148,-0.1836138
CDCA4,0.16920707540688817,0.8656628642406371,0.9873681032534539,0.16548039,0.15617122
CDCA5,-1.2869083873281917,0.1983794705933242,0.8241984106944371,-0.91225153,-0.85235465
CDCA7,-1.3161251859350624,0.1883885036314148,0.8122446162851902,0.25956225,0.275064
CDCA7L,2.5667071124528285,0.010389803213416083,0.4228983804469197,0.12384139,0.09798529
CDCA8,0.46467430183689296,0.6422507311920137,0.965129893287571,-1.5793658,-1.6166544
CDCP1,-0.7966423569801794,0.42581956443563185,0.916677505912797,0.15054479,0.15425807
CDCP2,-1.3573169019663145,0.17494096238539394,0.8029058770802372,0.029936884,0.047460362
CDH1,-0.41801284686662077,0.6760140386724093,0.9688664303087403,0.054908052,0.07816522
CDH10,1.3572197117606069,0.17497182406987957,0.8029058770802372,0.24587728,0.24192558
CDH11,-0.8843748021632387,0.37667469069333664,0.9068373061407464,0.12994812,0.1394691
CDH12,2.0777822987202366,0.037945955657665745,0.5787809981221754,0.2621001,0.24548908
CDH13,-0.12326239248765979,0.9019203824514084,0.9904757021094086,0.25624973,0.26010776
CDH15,0.7443176428878275,0.45683302966990763,0.9246597113345814,0.031804744,0.013202479
CDH16,-0.16258884482587302,0.870870103015132,0.9883531143802234,0.17220186,0.18358047
CDH17,-0.6546016015879417,0.5128522944399027,0.936037782815532,0.1331143,0.13489445
CDH18,0.2879291744644935,0.7734516878569287,0.9777566979706672,0.13837385,0.14102498
CDH19,1.3700419396707353,0.17093530796125042,0.8005363995656207,0.2636884,0.23307903
CDH2,-0.2808521829650158,0.7788731795996113,0.9784537296261114,0.08681063,0.075387605
CDH20,-0.02972521337410461,0.9762912470688498,0.9975879188266312,0.24939598,0.24213274
CDH22,0.09374393479318335,0.9253285373922568,0.9909011546855452,0.16203858,0.16089083
CDH23,-0.40205117336516866,0.6877194246837085,0.9692985290417766,0.04988844,0.05146782
CDH24,-0.49884050289785775,0.6179850445195625,0.9607677918275627,-0.018791426,-0.014223321
CDH26,1.7775872378403166,0.07573004857907505,0.6701783811933332,0.16051881,0.13926546
CDH3,-0.22230955197205324,0.8241115179803924,0.9846400200515331,0.15307383,0.15921405
CDH4,-0.4728121967139565,0.636434908949182,0.9634810879210404,0.13510236,0.13981844
CDH5,-0.519019962807464,0.603844475514235,0.958314736530008,-0.028095957,-0.021146273
CDH6,0.4400607133460973,0.6599739995826112,0.9664819361711185,0.14355591,0.14275043
CDH7,3.3008562424126304,0.0009928349832030163,0.19572579865675635,0.28772423,0.25173023
CDH8,-1.1016043421711639,0.2708591289565728,0.8736818520599323,0.30119854,0.31021696
CDH9,-0.22383499471166238,0.8229245769802099,0.9844784809165573,0.2256212,0.23034613
CDHR1,-0.41967962240596846,0.6747961694570087,0.9688664303087403,0.082966074,0.08470705
CDHR2,-1.4631453809711878,0.1436948120329213,0.7733977815225282,0.17405532,0.19342889
CDHR3,0.8177563806729135,0.4136619592107253,0.9119193880415524,0.18016586,0.17004664
CDHR4,-0.7712098514418178,0.4407374785163403,0.9203088275856968,0.08580121,0.092071526
CDHR5,-0.7235876551701694,0.46946282329893735,0.9252647254759064,0.17498189,0.1779298
CDIN1,0.9246669832542769,0.35532885289050464,0.9002829129623366,-0.012616302,-0.06829428
CDIP1,-0.41617398009416495,0.6773586358320033,0.9688664303087403,0.14303938,0.14096357
CDIPT,-2.3711023212302957,0.017895534383526684,0.47442367333495417,-0.84579575,-0.72153544
CDK1,-2.4023523959041286,0.016444271841860966,0.46043889753191825,-2.603516,-2.4681697
CDK10,-0.6075531071760316,0.543601205461339,0.9447929867086298,-0.008990949,-0.006857733
CDK11A,0.4517526696971249,0.6515304727144637,0.9660178059676718,-0.024216648,-0.024216328
CDK11B,-0.024773104639240245,0.9802401466751931,0.9980961030196431,-0.46133995,-0.46133596
CDK12,1.478121699728896,0.13964297611236004,0.769177244677868,-0.2724857,-0.302029
CDK13,0.8628012711448367,0.38842265537078907,0.9088734654012957,0.009978335,-0.004266646
CDK14,-0.03331128441201645,0.9734320078295174,0.9975544251841042,0.261378,0.26574653
CDK15,-0.3543038999581928,0.7231746632763816,0.9735608499940626,0.24838312,0.25469115
CDK16,-0.6119947087005719,0.540659558036598,0.9441994125201842,0.1252717,0.12928079
CDK17,-1.9363599459889314,0.053062983522490996,0.6219545525966355,0.13595764,0.1566637
CDK18,0.34496616861134594,0.7301814910809431,0.9735608499940626,0.12078965,0.10802861
CDK19,0.17427622465864262,0.8616783792257551,0.9873039265087746,0.18679921,0.18086062
CDK2,3.455750489804764,0.0005683335917536266,0.13969796295912856,-0.49037984,-0.5789925
CDK20,0.15108218609309637,0.879936795628382,0.9893277984754026,0.12559804,0.12584975
CDK2AP1,-0.01727374975536914,0.986221157209081,0.9986156092148779,-0.010843795,-0.015158926
CDK2AP2,-0.5794242774812582,0.5624139014368914,0.9462346821377369,-0.08856274,-0.07022637
CDK3,0.2511101078146399,0.8017728497782719,0.9829498727000457,0.010954135,0.010655317
CDK4,1.7445777578188617,0.08131963116763254,0.6850178945250517,-0.3353515,-0.47062922
CDK5,2.110271324902785,0.03504572861819682,0.5700960072493034,0.10356549,0.051621035
CDK5R1,0.2726204562870395,0.7851928461198672,0.9796677724509218,0.21779369,0.21396942
CDK5R2,0.39221277912661096,0.6949720717032493,0.9698744477861384,0.1650298,0.15537989
CDK5RAP1,0.5268327662618466,0.598409083075615,0.9567007780583402,0.10275925,0.09431064
CDK5RAP2,0.5847875788349005,0.5588027319369572,0.9460441912946183,0.01569469,-0.008795133
CDK5RAP3,-2.0457507723028305,0.041002981624206895,0.590832253755523,-0.15313312,-0.10267437
CDK6,-2.0951224253724017,0.036373575070394806,0.5782901520013355,-0.5389551,-0.4128445
CDK7,0.2069116493807263,0.8361146780072843,0.9847455442382084,-1.7500255,-1.7394997
CDK8,0.5274774101246277,0.5979615966978774,0.9565630480324901,0.114668205,0.114562005
CDK9,0.5373296574326102,0.5911415756215366,0.9548448012226866,-1.452887,-1.4513645
CDKAL1,4.436115261526493,1.0017958279274733e-05,0.018564278487324008,0.12977192,0.07853039
CDKL1,-0.6013665621466474,0.5477117644859733,0.9447929867086298,0.11953289,0.1306514
CDKL2,0.722319608027115,0.47024160770639123,0.9252647254759064,0.10393404,0.09019094
CDKL3,-0.7436814892059715,0.45721774296723516,0.9246597113345814,0.024777304,0.03763696
CDKL4,2.113341915543317,0.03478169301579856,0.5682157680964337,0.21140851,0.18909678
CDKL5,-0.17925174824859164,0.8577709102593094,0.9873039265087746,0.2604516,0.26430112
CDKN1A,-4.387288773859689,1.2506484054316963e-05,0.01931313800087897,0.28508288,0.37501994
CDKN1B,0.6252380873387607,0.5319361099812238,0.9408762715195825,0.17775796,0.16972387
CDKN1C,0.3192965577924074,0.7495583502024992,0.9748742030232765,0.23828651,0.2340473
CDKN2A,-1.205018011807624,0.22843877888409456,0.8448068504633329,0.28849775,0.31223395
CDKN2AIP,1.0740689328735022,0.28301211667138537,0.8838167312870122,0.08636896,0.054616854
XTBD1,-0.3001949602613336,0.7640815046166881,0.9764653105524598,-0.007574595,-0.008826499
CDKN2B,3.6612443867900732,0.0002621384623406416,0.1085971814575287,0.3234811,0.2568674
CDKN2C,-0.015568890034405737,0.9875809656382448,0.9987363870776979,0.3582186,0.36327493
CDKN2D,0.8044282923273448,0.42131225418839446,0.9160603371340487,0.1003919,0.08759834
CDKN3,-0.9150135576312547,0.3603720879570061,0.901372490904462,0.11887829,0.13297983
CDNF,-0.6359614967858616,0.5249252607009025,0.9394866953823287,0.21878521,0.22299014
CDO1,0.5317922470085006,0.5949703328973196,0.9554896645220756,0.20155217,0.19738387
CDON,0.8511040627099575,0.3948848132679839,0.909309416816574,0.15545951,0.1448364
CDPF1,-0.695760099175494,0.4867165496851796,0.9278229827114505,0.04588435,0.05925531
CDR2,1.9844451318127019,0.047438349928178684,0.6104722656382495,0.13442454,0.11217536
CDR2L,-0.8780142677572517,0.380115319577912,0.9068373061407464,0.13802162,0.13851923
