gene,mean_PTENdef,mean_PTENwt,diff,t,n_def,n_wt,p,fdr
MOSPD2,0.3113812600951966,0.31099153153249803,0.000389728562698588,0.04142874947898856,240,876,0.9669540936965062,0.9905422714656086
MOSPD3,0.16404545492048994,0.16800487283637486,-0.003959417915884916,-0.43052478702147223,240,876,0.6668139399230905,0.9007391757594414
MOV10,0.02319855121308835,0.04328726460179996,-0.020088713388711613,-1.7959772738657525,240,876,0.07249813146911893,0.4339912812414342
MOV10L1,0.2209078019278726,0.22619980646415522,-0.0052920045362826185,-0.5106296650474226,240,876,0.6096103995422674,0.8767489246030347
MOXD1,0.22218044226135428,0.2097393337211198,0.012441108540234475,1.5890430922540333,240,876,0.1120506642340002,0.5064118644652595
MPC1,0.3458610773148346,0.32791655493551886,0.017944522379315764,1.6019739076242006,240,876,0.10916137948426315,0.5019278416368913
MPC1L,0.4316703096094026,0.4282510394779523,0.003419270131450325,0.05763202356495777,13,43,0.9540417409411698,0.9871022445484958
MPC2,0.07243523870733506,0.0936933299949177,-0.02125809128758263,-1.4793138790102545,240,876,0.13905644517747304,0.5512327032448389
MPDU1,0.016853879983804575,-0.010131215658576363,0.026985095642380937,2.0651815559215727,240,876,0.03890582499259629,0.34970910943967437
MPDZ,0.24150696236774777,0.27098717762524055,-0.02948021525749278,-2.8289801430096952,240,876,0.00466965961951725,0.16040189298230367
MPEG1,-0.0019374553431906786,-0.00758407224969056,0.005646616906499881,0.5715133201523722,240,876,0.5676517337278619,0.8604301740654112
MPG,0.11018521152626382,0.11315367873071681,-0.0029684672044529986,-0.29989224326089337,240,876,0.7642593511651551,0.9350194652484499
MPHOSPH10,-0.9430765165883589,-0.9332641254260948,-0.009812391162264067,-0.38063535462918996,240,876,0.7034738434418095,0.9141143514379191
MPHOSPH6,-0.10206773901473525,-0.08271888102568273,-0.019348857989052518,-1.2925058600979988,240,876,0.19618201784394174,0.6210548430627989
MPHOSPH8,-0.013887987198506643,-0.02763190805506531,0.013743920856558667,0.9140852614700496,240,876,0.36067204631889294,0.7565125923186701
MPHOSPH9,0.08462573744013475,0.1045118181991156,-0.01988608075898085,-2.0797188253883037,240,876,0.03755133035316652,0.345266221975374
MPI,0.12243761777566826,0.11112039714862863,0.011317220627039631,0.7491075631735764,240,876,0.45379237687024254,0.8088808489039155
MPIG6B,0.0868525928739535,0.08609877133825501,0.0007538215356984873,0.08301425129519881,240,876,0.9338402078330985,0.9802930269407755
MPL,0.06767166130800734,0.08166424859053328,-0.013992587282525948,-1.2448170797505962,240,876,0.21319899641927087,0.6378822011369351
MPLKIP,0.03292317233699419,0.037577213943714986,-0.004654041606720796,-0.4514819122839228,240,876,0.6516422585019728,0.8940258268574732
MPND,0.04853391620042423,0.04487099338836987,0.0036629228120543603,0.3127146068554804,240,876,0.7544974971035846,0.9322012296813057
MPO,0.002540665112273868,-0.001825997813654855,0.004366662925928723,0.48570273648857537,240,876,0.6271779431853303,0.8849322565499541
MPP1,0.25826259603114127,0.2681012311133293,-0.009838635082188019,-1.1059884452109932,240,876,0.2687315206701224,0.6896402849584985
MPP2,-0.03514844957183707,-0.0148289930766532,-0.02031945649518387,-1.725375194898797,240,876,0.08445987858788435,0.4597041221634627
MPP3,-0.08847555890501482,-0.08566348242459737,-0.0028120764804174525,-0.22448983393270033,240,876,0.8223761764190193,0.9508595592250766
MPP4,0.15682789336533726,0.1713811553793331,-0.014553262013995844,-1.3223218443039895,240,876,0.1860610017656159,0.6093956194693533
MPP7,0.19379537209597317,0.20710354400751643,-0.013308171911543265,-1.6198380475711847,240,876,0.1052670708219374,0.4949941723892966
MPPE1,-0.08248313611683344,-0.10739879506555573,0.02491565894872229,1.7491045066328963,240,876,0.08027295638009298,0.4504815679960469
MPPED1,0.08371076090293778,0.08313926302710169,0.0005714978758360884,0.05760285702900245,240,876,0.9540649738738864,0.9871022445484958
MPPED2,0.21844709269537194,0.2213590993916929,-0.002912006696320968,-0.30574826178931097,240,876,0.7597963241556507,0.9343655633664638
MPRIP,-0.07244628713602183,-0.08765157744032498,0.015205290304303148,0.8121393421016827,240,876,0.4167116806373856,0.7889943025415624
MPST,0.16562449356626613,0.16022617814354853,0.005398315422717598,0.4996019250011349,240,876,0.6173554021503129,0.8805374730089763
MPV17,0.07589589839165418,0.0713251756937222,0.004570722697931989,0.40014856157562473,240,876,0.6890470984462603,0.9082036401910815
MPV17L,-0.04113772859939946,-0.04877747961486792,0.00763975101546846,0.7482247254153801,240,876,0.4543246195656523,0.8088808489039155
MPV17L2,-0.0945346478634826,-0.11010200205107763,0.015567354187595028,1.1731841879484342,240,876,0.2407219514985275,0.6637597615616567
MPZ,0.14400395743019864,0.14317245274005427,0.000831504690144369,0.08171111915118527,240,876,0.9348764361258153,0.9802930269407755
MPZL1,-0.06635045654922107,-0.06863808471973941,0.0022876281705183354,0.15151427421232683,240,876,0.8795700516322922,0.9668429721497488
MPZL2,0.165138157542793,0.14809943464239295,0.017038722900400066,2.070932078128216,240,876,0.03836514390866465,0.34806172635641375
MPZL3,0.2183322574303633,0.19631195724173348,0.022020300188629827,2.4095093548885886,240,876,0.015973986536147792,0.2558474733222281
MR1,0.18073700454049157,0.16401187911623796,0.016725125424253612,1.6806664307457155,240,876,0.09282772450538418,0.47327489010633217
MRAP,0.2251914534616633,0.227704554539827,-0.0025131010781636876,-0.2688041699544343,240,876,0.7880803842554063,0.9416026056791769
MRAP2,0.24068227160155742,0.2413081389751157,-0.0006258673735582698,-0.07140279554013969,240,876,0.9430771847714545,0.9835671168471375
MRAS,0.16079919780050933,0.16331935401989528,-0.0025201562193859495,-0.2887269864705508,240,876,0.7727903095764328,0.9375649441596652
MRC1,0.18615007025305688,0.19828318505302808,-0.0121331147999712,-1.2880893863619582,240,876,0.19771484951439666,0.6225231854479765
MRC2,0.12993306616408837,0.13120521786022205,-0.0012721516961336776,-0.11531514831195343,240,876,0.9081953318434028,0.9746084398080918
MRE11,-0.4327321866911849,-0.4265758303526232,-0.006156356338561708,-0.2624656546808101,240,876,0.7929624610167105,0.9430206568998548
MREG,0.09815784918115637,0.09975633026301882,-0.0015984810818624462,-0.1433642913087655,240,876,0.886002483018675,0.968616573641733
MRFAP1,0.10956702160525464,0.09940749326166613,0.010159528343588506,0.9703398208831476,240,876,0.33187713452226597,0.7390861288859596
MRFAP1L1,0.16874601438915907,0.16083265773670594,0.00791335665245313,0.7885242071217075,240,876,0.430390144825364,0.7961596033275664
MRGBP,-0.7195925753070719,-0.7440038193429184,0.02441124403584649,0.7725267251848289,240,876,0.4398025245010182,0.8012033809161343
MRGPRD,0.0558170259396772,0.015955042162455746,0.03986198377722146,3.1542952262487183,240,876,0.0016088624108865238,0.10783778067560147
MRGPRE,0.12496906834953168,0.09123266951806526,0.033736398831466424,2.4989082954482096,240,876,0.01245765436874453,0.23197662453313678
MRGPRF,0.12221088454971168,0.09025256595360043,0.03195831859611126,2.443610736796469,240,876,0.014541106320033206,0.24683728822266315
MRGPRG,0.2893504510542965,0.2755973211410095,0.013753129913287032,1.2604712507639837,240,876,0.20749941261294513,0.6314964264186136
MRGPRX1,0.03418460394219987,0.035339160292472034,-0.0011545563502721665,-0.09888743746279859,240,876,0.9212276434668742,0.9781927301632056
MRGPRX2,0.26565432747737217,0.2608166025661306,0.00483772491124157,0.5954948371565504,240,876,0.5515127491551134,0.8543813050986988
MRGPRX3,-0.07634412100231164,-0.0875427491198293,0.011198628117517664,1.0393335424542265,240,876,0.2986496401526557,0.7145394950759844
MRGPRX4,0.23854473839979953,0.23367627242616895,0.004868465973630581,0.5731895511569876,240,876,0.5665163583687158,0.8598518696781787
MRI1,0.0856908072282065,0.08779182987957815,-0.002101022651371645,-0.19602445534690655,240,876,0.844591024719221,0.9573282392851246
MRLN,0.030470332507090928,0.14694350308038034,-0.11647317057328942,-1.8302854025146928,13,43,0.06720727302409228,0.4232887182094777
MRM1,-0.01799748268157292,0.0030849457904758367,-0.021082428472048755,-1.807535729815788,240,876,0.07067878893360545,0.4300450944960402
MRM2,-0.22666909032744015,-0.2475228686556307,0.020853778328190548,1.0052713607181978,240,876,0.3147662015869599,0.727956792419112
MRM3,-0.01893541896273181,-0.025689274194689787,0.006753855231957977,0.3940057899606314,240,876,0.6935767645303577,0.9099570720770895
MRNIP,0.17652182415061823,0.1898383778368085,-0.013316553686190252,-1.1674026506435817,240,876,0.24304780120051006,0.6664262378642526
MRO,0.13745269674052235,0.14004759221827387,-0.0025948954777515187,-0.2997667534159151,240,876,0.7643550766556655,0.9350194652484499
MROH1,0.047512288529018364,0.04569482879758582,0.001817459731432547,0.1715330077334737,240,876,0.8638046786261823,0.9625096985590741
MROH2A,0.27031384380701196,0.1775448959014264,0.09276894790558554,1.992293621255815,14,45,0.046338851171924836,0.37156664479477725
MROH2B,0.260252602974241,0.25286120299985476,0.007391399974386259,0.8854901622882865,240,876,0.37589232318545274,0.7674937043536062
MROH6,0.05515834095042613,0.033534639733022766,0.02162370121740336,1.682450974870353,240,876,0.09248142385704065,0.47227009662175745
MROH7,0.00392008146769017,0.02585921115393184,-0.02193912968624167,-1.6877027915652176,240,876,0.09146829566516122,0.4707379131238933
MROH9,0.18769224935238166,0.2070820329247194,-0.019389783572337754,-2.1605163076514837,240,876,0.030732722556722117,0.3208975425078265
MRPL1,-0.1064515793641277,-0.09753436576180459,-0.008917213602323115,-0.5425431184710273,240,876,0.5874444119622451,0.867960065282038
MRPL10,-0.811654201355631,-0.8157903807625811,0.004136179406950102,0.1525794022827472,240,876,0.878729969380792,0.9665965724183799
MRPL11,-0.01098341354878634,-0.04583055586422323,0.03484714231543689,2.175592870455479,240,876,0.02958571692418999,0.31493309834513683
MRPL12,-0.33775644370321994,-0.37561323514417777,0.03785679144095783,1.5905031304339987,240,876,0.11172144056154192,0.5062008580214108
MRPL13,-0.2548348211324287,-0.2570648837653494,0.002230062632920693,0.10830262581173322,240,876,0.9137556397733442,0.9761305684198643
MRPL14,-0.35938935810505906,-0.3662058993428826,0.006816541237823548,0.33744418958557837,240,876,0.735782077537913,0.9252909286668105
MRPL15,-0.3464622090685748,-0.3831818258557425,0.03671961678716773,1.392793521814821,240,876,0.16368223796340775,0.5886897173612055
MRPL16,-0.4421216602178541,-0.4477892579030821,0.00566759768522801,0.246356318830443,240,876,0.805406416848133,0.9460314821270472
MRPL17,-0.3856254348016759,-0.37339626243796215,-0.012229172363713736,-0.5036989208597276,240,876,0.6144729668181302,0.8793418767925202
MRPL18,-0.40573148393941827,-0.41292422710802623,0.007192743168607962,0.2789430691520301,240,876,0.7802885153842869,0.9401425550048373
MRPL19,-0.28505146674576487,-0.29070611518934514,0.005654648443580268,0.33703344879530256,240,876,0.736091685223446,0.9252909286668105
MRPL2,-0.3417263524907295,-0.3545951679875659,0.012868815496836383,0.6758122640958307,240,876,0.49915984714933836,0.8313166152015631
MRPL20,-0.2678610461358821,-0.28035854368692087,0.012497497551038794,0.4994276424628805,240,876,0.6174781495892251,0.8806327635453121
MRPL21,-0.7887343208989689,-0.7937744407016387,0.005040119802669829,0.16050968633226764,240,876,0.8724795919639331,0.9651045837630982
MRPL22,-0.22682008440153342,-0.20818148044620371,-0.018638603955329708,-0.9719321200291693,240,876,0.331084319160573,0.7386033512138782
MRPL23,-0.26008787426154745,-0.25024632314868783,-0.009841551112859614,-0.49340102739558556,240,876,0.621729256571341,0.8824036803930835
MRPL24,-0.32008436052502703,-0.33663417586915173,0.016549815344124696,0.953390433557282,240,876,0.3403922866300162,0.7446291667160174
MRPL27,-0.5838243778009907,-0.5741574282899112,-0.009666949511079492,-0.490217113922889,240,876,0.62398027182455,0.8835982630309074
MRPL28,-0.3732189860691983,-0.39388343001135756,0.020664443942159272,1.048994827726004,240,876,0.29418049894756826,0.7113499362797288
MRPL3,-0.35817479770848626,-0.35528511790040596,-0.0028896798080803032,-0.1482695171363444,240,876,0.8821300712321669,0.9680154136948254
