gene,partial_r,t,p,eff_def,eff_wt,fdr,n_def
SLC2A5,-0.010538212437000784,-0.3590931952571514,0.7195906664554497,0.12739128,0.12825596,0.9660755448319942,121
STX8,-0.010536800884710165,-0.3590450907886599,0.7196266424220252,0.16377649,0.17571795,0.9660755448319942,121
SYN2,-0.010536154031390197,-0.35902304659352574,0.7196431288576357,0.18404001,0.18602416,0.9660755448319942,121
SERPINE3,-0.010515811433015101,-0.35832978887095684,0.7201616697537472,0.18498574,0.18482703,0.9661935248553517,121
PCDH18,-0.010513959405649653,-0.3582666734419431,0.7202088850552782,0.19343977,0.20099507,0.9661935248553517,121
YEATS2,-0.01051018541539766,-0.35813805925558906,0.7203051018820604,-0.47091305,-0.45794582,0.9661935248553517,121
ZBTB48,-0.010505274699970039,-0.35797070652267593,0.7204303058225757,0.07979432,0.09200091,0.9662223346021677,121
FRMD4A,-0.010498979244760641,-0.35775616315039205,0.7205908261356586,0.20794804,0.21072018,0.96626836885989,121
KIF20A,-0.010493902322753306,-0.35758314630936294,0.7207202854806487,-0.3747773,-0.36664757,0.96626836885989,121
PAK5,-0.010492782658036732,-0.35754498916747784,0.7207488375293382,0.1882226,0.18851297,0.96626836885989,121
RAB15,-0.010486342197631976,-0.35732550423721987,0.7209130802614673,0.06692857,0.07179904,0.96626836885989,121
NHEJ1,-0.01048391196794043,-0.35724268426995126,0.7209750586079045,0.009302893,0.013774399,0.96626836885989,121
C12orf57,-0.010469853912992105,-0.3567635989584199,0.7213336182395808,0.19045149,0.20108074,0.966272635155542,121
SIM1,-0.010464028542077506,-0.3565650758499347,0.7214822159614153,0.14472994,0.14245237,0.966272635155542,121
SCRT2,-0.010461524881465243,-0.35647975348512173,0.7215460843508232,0.27154782,0.26941642,0.966272635155542,121
MUC21,-0.010460383819281837,-0.35644086717687345,0.7215751934936834,0.16488372,0.17010151,0.966272635155542,121
COXFA4L3,-0.010459003397881386,-0.3563938237372194,0.7216104093641138,0.2004409,0.2134868,0.966272635155542,121
ATP1A4,-0.010451901955782508,-0.35615181342190966,0.721791583258279,0.08029424,0.08036269,0.966272635155542,121
GJA10,-0.010448235431385039,-0.35602686181865273,0.7218851307137178,0.12500009,0.1347148,0.966272635155542,121
FARSB,-0.010447362346939259,-0.3559971079477687,0.7219074071436096,-2.4318278,-2.3734732,0.966272635155542,121
LRRC63,-0.010445855278652631,-0.3559457485245675,0.7219458599931747,0.2203835,0.22988339,0.966272635155542,121
DDX6,-0.01043629042908113,-0.35561978779926623,0.7221899234990518,-0.6904818,-0.698786,0.966272635155542,121
SPAG9,-0.010428277155658425,-0.3553467033478589,0.7223944176260864,-0.10036485,-0.0877629,0.966272635155542,121
ATG9A,-0.010427239112205625,-0.3553113278562535,0.722420909347224,-0.043938503,-0.043552883,0.966272635155542,121
KIN,-0.01042617672597467,-0.3552751227880952,0.7224480226602031,-1.1723866,-1.1442693,0.966272635155542,121
ANP32A,-0.010424957317498965,-0.35523356655918925,0.7224791437897429,0.03238555,0.039508205,0.966272635155542,121
DDIAS,-0.010423522454509997,-0.35518466785663705,0.7225157642282282,0.23224485,0.23056482,0.966272635155542,121
GADD45G,-0.010420290345193385,-0.3550745207960666,0.722598256144325,0.12643345,0.120440796,0.966272635155542,121
CLEC3B,-0.010414702782452406,-0.3548841022592734,0.7227408730119426,0.16647087,0.17632729,0.966272635155542,121
APBA2,-0.01039156154557057,-0.354095472458744,0.723331631971823,0.021959089,0.027007742,0.966272635155542,121
ZFR,-0.01038884810565836,-0.3540030012254823,0.7234009125694814,-0.20846316,-0.19714935,0.966272635155542,121
OR6N2,-0.010380449668714651,-0.3537167912070872,0.7236153590552653,0.18976304,0.18129945,0.966272635155542,121
IRF1,-0.010378385971683878,-0.35364646256464455,0.7236680570084918,0.084774606,0.10572837,0.966272635155542,121
RNF151,-0.01035910792720795,-0.3529894871334285,0.7241603985785716,0.04939135,0.052170597,0.9665381983621082,121
RGMA,-0.01035476468752873,-0.3528414741585256,0.7242713362238339,0.16687694,0.16560867,0.9665470352559316,121
IQCN,-0.01032591381893676,-0.35185826784156826,0.725008409197959,0.031453904,0.027987486,0.9670467356098679,121
SRSF7,-0.010317830475899499,-0.3515827964338037,0.7252149656000063,-1.9939446,-2.0141165,0.9670467356098679,121
ACLY,-0.01031484010377331,-0.3514808878701902,0.7252913846526522,-0.3319062,-0.3693681,0.9670467356098679,121
OR1A2,-0.010311778402656452,-0.35137654850350053,0.7253696293506929,0.0991136,0.10424636,0.9670467356098679,121
TMPRSS12,-0.010310678618124012,-0.35133906907300005,0.7253977360945171,0.095373064,0.09192151,0.9670467356098679,121
HORMAD2,-0.010309722367895142,-0.3513064811325472,0.7254221748910655,0.039984565,0.049567115,0.9670467356098679,121
CDK20,-0.010308518893771934,-0.35126546807909154,0.7254529323621787,0.123245515,0.12600614,0.9670467356098679,121
RNF220,-0.010307204760690825,-0.3512206838937353,0.7254865184754672,0.15776077,0.16046125,0.9670467356098679,121
SLC22A16,-0.010300382399086705,-0.35098818547131116,0.7256608902711978,0.2133811,0.22251546,0.9670467356098679,121
HDAC5,-0.010297221912426047,-0.3508804796515421,0.7257416735268702,0.063664325,0.059264593,0.9670467356098679,121
NANOG,-0.010295091706690997,-0.35080788464929946,0.7257961241247398,0.34054208,0.35379687,0.9670497538219409,121
TTLL2,-0.010291320320843624,-0.35067936009667505,0.725892528637051,0.15803234,0.16205724,0.9670782109245908,121
DGAT2,-0.01028564216432218,-0.3504858549901376,0.7260376823772527,0.28902495,0.28613418,0.9671629855605542,121
PNLDC1,-0.01027240944679973,-0.35003489918127595,0.7263759955121158,0.17566304,0.18998465,0.967341100338051,121
LMNTD2,-0.010264267022350818,-0.34975741480306527,0.7265841946040317,0.16128516,0.17244199,0.967341100338051,121
SPRED2,-0.01026328098102479,-0.3497238116634241,0.7266094087230972,0.27212915,0.26809046,0.967341100338051,121
POU2AF2,-0.010254114329569944,-0.3494114229099186,0.7268438238433066,0.13452116,0.14802992,0.967341100338051,121
AP4B1,-0.010248965224781238,-0.34923594748355735,0.7269755110500817,0.13313495,0.13360038,0.967341100338051,121
INTS6,-0.010247749239346451,-0.34919450813623587,0.7270066107823666,-0.8274191,-0.78513336,0.967341100338051,121
MPPED1,-0.0102434484647296,-0.3490479428297059,0.7271166098970354,0.08352206,0.08352697,0.967417999569354,121
DUSP8,-0.010236497550998683,-0.3488110639610684,0.7272944023868549,0.023674773,0.03592834,0.9675236947057348,121
EDA,-0.0102284473841559,-0.3485367239176415,0.7275003302173738,0.11800922,0.13065115,0.9675236947057348,121
RGS5,-0.010228096070417072,-0.3485247515677734,0.7275093174696298,0.29099572,0.28869396,0.9675236947057348,121
DPEP1,-0.010211985375789025,-0.3479757186018148,0.7279214989003419,0.10919315,0.1151205,0.9677845346950212,121
BARX1,-0.010210223640464961,-0.34791568081154073,0.72796657649959,0.12120106,0.12127825,0.9677845346950212,121
RABGGTB,-0.010202263865001202,-0.34764442141618773,0.7281702553388755,-1.4509712,-1.4664352,0.9678135822551953,121
PLEKHH2,-0.010190319713413847,-0.34723737948824857,0.7284759244161567,0.18588524,0.18328466,0.9679447179058044,121
ALKBH3,-0.010180366330964145,-0.3468981806262862,0.7287306796174908,0.10982129,0.11937514,0.9680557358829281,121
PRSS33,-0.010178861682110728,-0.34684690407864255,0.7287691934639238,0.20408778,0.21399026,0.9680557358829281,121
MINDY1,-0.010177757726708064,-0.34680928266324207,0.7287974513681253,-0.09671887,-0.09404538,0.9680557358829281,121
RFC1,-0.01017120772545651,-0.34658606686252064,0.7289651190678856,-0.3100455,-0.30244115,0.9680895838466606,121
LRRC41,-0.010156236762166527,-0.3460758754391975,0.7293483961482377,0.07153383,0.08649124,0.9682358023808094,121
KRTAP10-1,-0.010131724292024767,-0.3452405220776479,0.7299760946376026,-0.12723504,-0.12804413,0.9682358023808094,121
ZNF358,-0.010125369869768365,-0.3450239716659567,0.7301388438281743,0.18339883,0.18724594,0.9682358023808094,121
ACAP2,-0.010124351810211969,-0.3449892775297354,0.7301649194542065,0.1442338,0.16473328,0.9682358023808094,121
FKBP11,-0.010116603414229368,-0.3447252223786956,0.7303633898340879,0.103771396,0.11377704,0.9682358023808094,121
AMER3,-0.010115706651789978,-0.34469466189742476,0.7303863610149763,0.071255475,0.084444724,0.9682358023808094,121
TNNT3,-0.010108149025046061,-0.34443710797813853,0.7305799643670606,0.28730392,0.28650895,0.9682358023808094,121
ARMCX3,-0.01010596482693365,-0.3443626734075657,0.730635920056397,0.19601737,0.20834716,0.9682358023808094,121
MPC1L,-0.010102200758204028,-0.34423439895634295,0.7307323528831032,0.4209297,0.42044535,0.9682660873276214,121
RUNX1T1,-0.01009135111031714,-0.34386465748229783,0.7310103371049977,0.10835196,0.10225209,0.9684266912276748,121
KLHDC10,-0.010080391119825536,-0.3434911558033324,0.7312911842905024,0.08565023,0.10548395,0.9686681040088622,121
SUN2,-0.01007529228090723,-0.34331739429909985,0.7314218531026621,0.086197235,0.09565046,0.9687079892147403,121
PDILT,-0.010073824137765695,-0.3432673619800828,0.7314594788995916,0.21125196,0.21459846,0.9687079892147403,121
ALDH6A1,-0.010069146041400365,-0.34310793884116414,0.7315793741703903,0.07903,0.08169075,0.9687079892147403,121
STAC2,-0.01006603723926099,-0.34300199511997226,0.7316590535066007,0.118284374,0.12466579,0.9687079892147403,121
HSPA13,-0.010061098047980527,-0.3428336742629728,0.7317856520940713,-0.019258767,-0.021361036,0.9687079892147403,121
COL6A6,-0.01005404050188034,-0.3425931628259055,0.7319665598208034,0.08613506,0.0900486,0.9687079892147403,121
E2F5,-0.010052757347235434,-0.3425494346908832,0.7319994528222359,0.25246534,0.2533477,0.9687079892147403,121
DOC2A,-0.010050234456576346,-0.3424634580726376,0.7320641272451598,0.11083868,0.11679535,0.9687103505337219,121
DUSP14,-0.010038039369198998,-0.34204786648306545,0.732376775687542,0.03565401,0.04815847,0.9687292889342434,121
PWWP2A,-0.010028727292589829,-0.34173052398710946,0.7326155415521073,0.13125885,0.13267316,0.9688651081099922,121
JADE1,-0.01002050316725536,-0.34145025741697055,0.732826433347616,0.22123511,0.22798258,0.9688651081099922,121
HOXB13,-0.010013735482449054,-0.341219624333958,0.7329999926522293,0.18907313,0.17941906,0.9688651081099922,121
PRPF40A,-0.010012926355575732,-0.3411920504428211,0.7330207438659639,-0.8863703,-0.8839016,0.9688651081099922,121
PCDHB6,-0.010011024649119344,-0.34112724299865294,0.7330695166100365,0.12366944,0.12396793,0.9688651081099922,121
KRT83,-0.009997553354606564,-0.34066816059789995,0.7334150434294805,-0.0016523554,0.0043963534,0.9689226189398459,121
TMEM131,-0.009997209589225557,-0.34065644556906255,0.7334238614143446,0.107822314,0.09694203,0.9689226189398459,121
SRRD,-0.009990366806862968,-0.34042325343135116,0.7335993941079004,-0.12203167,-0.12021317,0.9689472824100858,121
DDX19B,-0.00998533701824049,-0.34025184553172094,0.7337284283217169,-0.08847491,-0.07948419,0.9689678420277056,121
AAGAB,-0.009981675808336683,-0.34012707682569454,0.733822357736914,0.19891341,0.19098386,0.9689678420277056,121
ZNF366,-0.009979569203839009,-0.34005528681597424,0.7338764050973422,0.09592487,0.105493866,0.9689678420277056,121
TFAP2B,-0.009970024851880872,-0.33973002927421864,0.7341212929178064,0.12433752,0.11149835,0.9690528195051761,121
AURKA,-0.009964490171072317,-0.3395414154976064,0.734263313459397,-1.0503435,-1.044562,0.9690528195051761,121
FAR1,-0.009962794727825516,-0.3394836372931704,0.7343068205435046,0.15422878,0.15854584,0.9690528195051761,121
SLC9A9,-0.009946272668589318,-0.338920590043864,0.7347308407527996,0.18974948,0.19526783,0.9692052257290871,121
BCKDK,-0.009941840730684381,-0.3387695562271773,0.7348445952371978,0.15722144,0.15881608,0.9692052257290871,121
PODXL2,-0.009937887489220427,-0.3386348356862488,0.7349460679296915,0.14970577,0.16250229,0.9692052257290871,121
BTG4,-0.00993587886161056,-0.33856638467546707,0.7349976276062199,0.26974377,0.27496955,0.9692052257290871,121
OR2V1,-0.009931921793662995,-0.3384315337576919,0.7350992054949781,0.020591049,0.027107183,0.9692549326669452,121
LDAH,-0.009929789561793512,-0.33835887051252383,0.7351539417812012,0.3090328,0.3107061,0.9692549326669452,121
TMEM130,-0.009922017849111892,-0.33809402230874946,0.735353459918936,0.11378025,0.12155584,0.9692549326669452,121
EIF4G3,-0.009920470588650084,-0.33804129402168903,0.7353931838620645,0.075723484,0.09116179,0.9692549326669452,121
SOCS5,-0.009910437855037564,-0.3376993937535447,0.7356507786737752,-0.10945405,-0.1059805,0.9692549326669452,121
FER1L5,-0.009900174669760054,-0.3373496401494804,0.7359143211523986,-0.07166831,-0.070789754,0.9692549326669452,121
NIF3L1,-0.00989804083290743,-0.33727692227758554,0.7359691186300548,0.078443736,0.07408647,0.9692549326669452,121
FBXL14,-0.009882081482697588,-0.33673305236034323,0.736379001357398,0.14874338,0.14512701,0.9692549326669452,121
NAPB,-0.009880923640385729,-0.3366935948990946,0.7364087410465571,0.33658338,0.33751047,0.9692549326669452,121
TOR3A,-0.009879029883593557,-0.3366290586223529,0.7364573838729123,0.11661188,0.12292982,0.9692549326669452,121
KLF2,-0.009876713969091367,-0.3365501358744493,0.7365168716290118,0.10087083,0.101388425,0.9692549326669452,121
TARDBP,-0.0098734500888077,-0.3364389079429879,0.7366007119933068,-1.1447164,-1.1516016,0.9692549326669452,121
PHF14,-0.009870867144267968,-0.33635088524350637,0.7366670631575251,0.21643119,0.21235025,0.9692549326669452,121
SPINK7,-0.009870350626741948,-0.3363332831370021,0.7366803317919789,0.15348735,0.167709,0.9692549326669452,121
FCGR3B,-0.009868922357842686,-0.3362846099762842,0.7367170224903542,0.34174618,0.35037965,0.9692549326669452,121
PREX1,-0.009868403362173416,-0.3362669234195671,0.7367303550817601,0.050834868,0.05362208,0.9692549326669452,121
HEY2,-0.009867844274794722,-0.336247870600708,0.7367447176862727,0.19456135,0.21041419,0.9692549326669452,121
ARL11,-0.009865451247246682,-0.3361663199877934,0.736806194102684,0.067798205,0.07095568,0.9692549326669452,121
EDIL3,-0.009859762482832926,-0.3359724558722023,0.7369523441163264,0.06856242,0.07153693,0.9692549326669452,121
GSC,-0.009854444665868873,-0.3357912330899263,0.7370889727142443,0.21999824,0.22142331,0.9692549326669452,121
HSP90AA1,-0.009854218989582149,-0.33578354240002517,0.7370947711106961,-0.06674525,-0.053178,0.9692549326669452,121
EVI5,-0.009850779196492158,-0.33566631971380484,0.7371831530219229,0.020870732,0.024209678,0.9692549326669452,121
GABRA3,-0.00984555317836795,-0.33548822533769473,0.737317436773386,0.42612165,0.43398032,0.9692549326669452,121
KMT2E,-0.009844061193859836,-0.3354373808864405,0.7373557751321989,0.010702697,0.035090085,0.9692549326669452,121
QTRT2,-0.009840976882795942,-0.33533227249416775,0.737435032330092,0.1360177,0.15300165,0.9692549326669452,121
WNT7B,-0.00983719316818607,-0.33520332955978105,0.7375322658315895,0.16723229,0.17272024,0.9692549326669452,121
MYOZ1,-0.009832008526300397,-0.3350266452907652,0.7376655070275908,0.14311521,0.14161292,0.9692549326669452,121
NIBAN3,-0.009821623652553343,-0.3346727455526545,0.7379324137440166,0.15508218,0.15717018,0.9692549326669452,121
KRTAP24-1,-0.009821486308829239,-0.3346680651009093,0.7379359438937064,0.19892195,0.20068756,0.9692549326669452,121
CELF2,-0.009820200808816485,-0.3346242573427368,0.7379689854050872,0.09695702,0.09848591,0.9692549326669452,121
FKBP9,-0.00981706650443861,-0.3345174453334617,0.7380495491994792,0.07566354,0.06821476,0.9692549326669452,121
CYBRD1,-0.00981223085959324,-0.3343526544200137,0.7381738496869406,0.11042897,0.11260458,0.9692549326669452,121
ANXA8L1,-0.00980914717017327,-0.3342475673109899,0.7382531196444927,-0.109467685,-0.103385456,0.9692549326669452,121
FUT5,-0.009806252946772735,-0.33414893690375513,0.7383275216778521,0.08667964,0.09040857,0.9692549326669452,121
SDR9C7,-0.009801656468206589,-0.3339922964375124,0.7384456887516231,0.069241464,0.064497046,0.9692549326669452,121
UBE2G2,-0.009780762218519505,-0.33328025487359786,0.7389829195167931,-0.16745274,-0.13797013,0.9692549326669452,121
FBXW4,-0.009772403664235997,-0.33299540925350557,0.7391978694460334,0.078246474,0.07945571,0.9692549326669452,121
COMMD8,-0.009771568311740765,-0.3329669418344579,0.73921935262435,-0.09337026,-0.088340625,0.9692549326669452,121
SAP30BP,-0.00976414136957625,-0.3327138440698075,0.7394103639494912,-1.5532871,-1.5379101,0.9692549326669452,121
MAL,-0.009760941901980541,-0.3326048115834157,0.7394926550576624,-0.0016520157,-0.009278977,0.9692549326669452,121
RUVBL1,-0.009758855567829789,-0.3325337128222974,0.7395463176993845,-2.28613,-2.2636545,0.9692549326669452,121
BNIPL,-0.009757802333993199,-0.3324978203850862,0.7395734084286643,-0.052107733,-0.045028802,0.9692549326669452,121
SFSWAP,-0.00975393587487634,-0.3323660579727259,0.7396728622323053,-0.6534218,-0.64644504,0.9692549326669452,121
TRPV3,-0.009752433490167878,-0.3323148592371529,0.7397115080331522,0.24882351,0.2578236,0.9692549326669452,121
GOLM2,-0.009748604060053094,-0.33218435873122715,0.7398100153277889,0.047676213,0.054005634,0.9692549326669452,121
UBR1,-0.009745621872114866,-0.3320827308168195,0.7398867313307325,0.1348012,0.14384098,0.9692549326669452,121
INAFM2,-0.009737834330973185,-0.33181734464519164,0.7400870759695309,0.30739143,0.30846587,0.9692549326669452,121
KAT6B,-0.009736929494447323,-0.33178650935755977,0.7401103552098975,0.1371718,0.1336499,0.9692549326669452,121
HSPH1,-0.009734086838129334,-0.3316896364773205,0.7401834913810926,0.12512647,0.13101439,0.9692549326669452,121
SCO1,-0.009726434039342483,-0.3314288421835882,0.7403803950776969,-0.12189881,-0.13080207,0.9692549326669452,121
ENKD1,-0.009726119405646414,-0.331418120006605,0.7403884908505951,-0.09154932,-0.071906924,0.9692549326669452,121
KCNK13,-0.009723733855715355,-0.3313368245577229,0.7404498738640901,0.15856475,0.1599152,0.9692549326669452,121
GPAM,-0.009723714241378608,-0.33133615613480133,0.7404503785709515,0.14691928,0.1584137,0.9692549326669452,121
NAT1,-0.00972359960949655,-0.3313322496770737,0.7404533282267001,0.23344834,0.23110054,0.9692549326669452,121
AGAP5,-0.009722460053175857,-0.33129341555489317,0.7404826509818381,-0.59098846,-0.58174187,0.9692549326669452,121
CDC42,-0.009721374532087912,-0.3312564228618378,0.7405105836671848,-1.2019777,-1.1507188,0.9692549326669452,121
FXR2,-0.009718054889361043,-0.3311432951502495,0.7405960070072012,0.15868758,0.17556348,0.9692549326669452,121
BCAN,-0.009716021147574985,-0.3310739887353153,0.7406483422338515,-0.07659342,-0.08443418,0.9692549326669452,121
KCNAB3,-0.009711444170722576,-0.3309180132675888,0.7407661280996387,0.24896453,0.2560314,0.9692549326669452,121
CD81,-0.009708716109760878,-0.3308250456706529,0.7408363360655333,0.19063705,0.19080158,0.9692549326669452,121
DNAJC22,-0.009703875608125497,-0.33066008976910877,0.7409609140168256,0.029550456,0.03545013,0.9692549326669452,121
CBARP,-0.009702001015761111,-0.3305962069184134,0.7410091614329631,0.10935938,0.111519694,0.9692549326669452,121
RAB2B,-0.009689009266118964,-0.33015347075938395,0.7413435651904782,0.09515983,0.0913812,0.9693668632263159,121
POU5F1,-0.009688408231686513,-0.33013298855869494,0.7413590368187077,0.07857652,0.0858957,0.9693668632263159,121
DMRT3,-0.00968393584354193,-0.329980577415777,0.7414741668243672,0.2917425,0.29140425,0.9693668632263159,121
DMRTA2,-0.00968119663558486,-0.3298872300232453,0.7415446834661543,-0.13344671,-0.1339999,0.9693668632263159,121
RBM33,-0.009673103790771853,-0.3296114401400104,0.7417530338091374,-0.20978123,-0.2223007,0.9694574118549366,121
CSNK1A1,-0.009670352979758127,-0.32951769736520015,0.7418238577628568,-0.65382606,-0.6367724,0.9694574118549366,121
HDGFL3,-0.009668479197702076,-0.32945384219061247,0.7418721024778555,0.096329,0.09711689,0.9694574118549366,121
PTPN14,-0.009665936758537497,-0.3293672003712985,0.7419375648873083,0.34784424,0.3390955,0.9694574118549366,121
EDA2R,-0.00965946031407211,-0.3291464946546733,0.7421043280032199,0.283416,0.28476956,0.9694770778335696,121
NPBWR1,-0.009659256936550691,-0.32913956391088256,0.742109565002924,0.13584562,0.13903035,0.9694770778335696,121
FAM170B,-0.009644963441234583,-0.32865246714414476,0.7424776543689561,0.23106202,0.22733104,0.9696845030031098,121
RAPGEF2,-0.009638981458975224,-0.32844861194303876,0.7426317212116923,0.11829853,0.13237232,0.969714158500341,121
CAPN7,-0.009629908891327284,-0.3281394352153813,0.7428654061906338,0.27634883,0.2784293,0.9698033554872504,121
SGSM1,-0.00962923894425576,-0.3281166046317853,0.7428826631666676,0.09312329,0.08714926,0.9698033554872504,121
PNKD,-0.009608418049989183,-0.32740706646103096,0.7434190469417454,0.07808091,0.07757381,0.9698310865238049,121
ACADVL,-0.009608099219192735,-0.32739620129125413,0.7434272615655199,0.12257663,0.13002752,0.9698310865238049,121
ZPR1,-0.009599587058756177,-0.32710612248590604,0.7436465867809506,-1.4876732,-1.49664,0.97004891592551,121
PTPRT,-0.009594604496999752,-0.3269363259587215,0.7437749776279594,0.08799236,0.07908672,0.9701102591126396,121
IFNW1,-0.009586812754043262,-0.3266707977593387,0.7439757698273823,0.14376315,0.1426896,0.9701102591126396,121
RABL6,-0.009574783598228248,-0.32626086647809177,0.7442857937383281,0.14046788,0.14060076,0.970268029811112,121
TMX3,-0.009565458309756433,-0.32594307806987755,0.7445261601516986,0.26316652,0.26840785,0.9704135699239091,121
SOCS2,-0.009562387960613566,-0.3258384463261913,0.7446053061792104,0.1463661,0.1522747,0.9704135699239091,121
CHAC1,-0.009557606355142648,-0.325675498192799,0.7447285695371928,0.17206822,0.1802369,0.9704135699239091,121
DOK4,-0.00955747183142848,-0.32567091387761266,0.7447320374720647,0.098788425,0.091614194,0.9704135699239091,121
BLTP1,-0.009546000627175361,-0.32527999687505094,0.7450277767469998,0.12428936,0.13011892,0.9704135699239091,121
TRIM52,-0.009531301134424255,-0.32477906607778334,0.7454067994397776,0.123847395,0.14001253,0.9704135699239091,121
KCNK9,-0.009528963278287365,-0.3246993963998584,0.745467086143235,0.13302335,0.1286084,0.9704135699239091,121
AQP4,-0.009528701465303636,-0.32469047431308584,0.7454738376571904,0.26995254,0.27054685,0.9704135699239091,121
RBBP9,-0.009519114016226632,-0.3243637523937415,0.7457210878700716,0.18014006,0.1850887,0.9704135699239091,121
PRMT2,-0.009518316274117903,-0.3243365668731564,0.7457416619778428,0.08021054,0.09436175,0.9704135699239091,121
CLCNKA,-0.009511119978095802,-0.32409133093891346,0.7459272656911807,0.27978268,0.26478708,0.9704135699239091,121
RFX8,-0.00950802327384435,-0.32398580122664183,0.7460071390624333,0.10928511,0.12213514,0.9704135699239091,121
ANKRD34C,-0.009495406589838742,-0.32355584904958073,0.7463325896822145,0.1443091,0.13483785,0.9704135699239091,121
DERA,-0.009481651549641623,-0.32308710407236013,0.7466874559882413,0.12704048,0.13841954,0.9704135699239091,121
CWC15,-0.009478926147158402,-0.3229942276861757,0.7467577750219971,-0.3981456,-0.3969601,0.9704135699239091,121
OR4C13,-0.009476860285513256,-0.3229238271665948,0.7468110784219245,0.1200639,0.14027774,0.9704135699239091,121
ZNF19,-0.009472035738067704,-0.3227594160529854,0.7469355661939306,0.18438105,0.18163274,0.9704135699239091,121
CYP46A1,-0.009466745140404327,-0.32257912288802165,0.7470720870375464,0.18661366,0.19597575,0.9704135699239091,121
SENP3,-0.009464507432813428,-0.3225028662216942,0.7471298321860449,0.28858036,0.28920686,0.9704135699239091,121
PIGBOS1,-0.00946301050997982,-0.3224518540432257,0.7471684618097113,0.25679561,0.25644693,0.9704135699239091,121
PAEP,-0.009455032506896575,-0.3221799794660992,0.7473743530294236,0.01469778,0.01465811,0.9704135699239091,121
SLC25A28,-0.009453772860876692,-0.32213705322496733,0.7474068628171776,-0.17226344,-0.16612068,0.9704135699239091,121
XCR1,-0.009453619417046996,-0.3221318241633121,0.7474108230289198,0.14921069,0.15567665,0.9704135699239091,121
CCDC28A,-0.009451346408306258,-0.3220543645322356,0.7474694875942133,0.17978556,0.19484904,0.9704135699239091,121
TYRO3,-0.009448525648873848,-0.32195823865058176,0.7475422912046824,-0.089682296,-0.09534779,0.9704135699239091,121
TFEC,-0.009446816374974366,-0.321899989993097,0.7475864085430087,0.20229664,0.21316065,0.9704135699239091,121
FAM133B,-0.009446816162578336,-0.3218999827550626,0.747586414025123,-1.0058823,-0.9897973,0.9704135699239091,121
ARHGEF28,-0.009434808244656106,-0.3214907768563199,0.7478963685335356,0.0046847137,0.021217814,0.9704135699239091,121
RSPO3,-0.009433613367094874,-0.32145005781925656,0.7479272135507491,0.27782083,0.27960202,0.9704135699239091,121
LCORL,-0.009432644466598687,-0.3214170396295384,0.7479522254071973,0.27411512,0.291779,0.9704135699239091,121
PMPCB,-0.009428532763380572,-0.3212769210232459,0.7480583706585573,-1.5063859,-1.4712616,0.9704135699239091,121
SLC46A1,-0.009426889346953751,-0.32122091668919683,0.7481007974405497,0.1630822,0.16763932,0.9704135699239091,121
UBE2U,-0.009425789676914709,-0.3211834421423831,0.7481291871776048,0.16170445,0.17269179,0.9704135699239091,121
ZP2,-0.00942564098324457,-0.32117837496076834,0.7481330259681835,0.20481957,0.20542945,0.9704135699239091,121
BCAR3,-0.009421798926443145,-0.3210474453894524,0.7482322176346942,0.094169356,0.10500566,0.9704135699239091,121
C4orf46,-0.009421358238071297,-0.3210324276166554,0.748243595300005,0.0827455,0.09256737,0.9704135699239091,121
NTRK3,-0.009421112026263409,-0.3210240372138422,0.7482499520051765,0.17841847,0.17951514,0.9704135699239091,121
ASB13,-0.009420111740728902,-0.3209899494969009,0.7482757775882763,0.2940314,0.2900583,0.9704135699239091,121
TMEM11,-0.009419301630870397,-0.3209623425847854,0.748296693382352,-0.0174704,-0.011734375,0.9704135699239091,121
CASTOR2,-0.009415050086364877,-0.3208174585225891,0.7484064647735984,-0.07328883,-0.06591083,0.9704135699239091,121
ZNF575,-0.009411825907055119,-0.32070758500586677,0.748489713834212,0.14915745,0.15179838,0.9704135699239091,121
C20orf96,-0.009408273037910874,-0.3205865104152573,0.7485814531340605,0.2905371,0.28998202,0.9704135699239091,121
B3GALT4,-0.00939995426315659,-0.32030302345355777,0.7487962676780517,0.1288696,0.13231906,0.9704135699239091,121
TLR8,-0.009392973112243902,-0.32006512004916676,0.7489765559778979,0.32307127,0.33458892,0.970533577165013,121
HOXC6,-0.00939231256207251,-0.3200426098471118,0.7489936154032082,-0.06695001,-0.056252476,0.970533577165013,121
CHORDC1,-0.00937995023829403,-0.3196213271540871,0.74931290846009,-0.8591637,-0.8920642,0.9708115434995405,121
UIMC1,-0.009375149889415915,-0.31945774112846975,0.7494369030374926,0.027348105,0.03649501,0.9708388081308069,121
SLC71A2,-0.009375079068582011,-0.31945532770014406,0.7494387324111593,-0.0124404235,0.0034932806,0.9708388081308069,121
IFI44L,-0.009368768550278201,-0.3192402782377493,0.7496017451230387,0.046574302,0.050635938,0.9708657733647592,121
TMEM167A,-0.009367299482806396,-0.3191902154504669,0.7496396955382887,-0.18285951,-0.18826081,0.9708657733647592,121
CTU1,-0.009364195911653736,-0.3190844521581536,0.7497198720720126,-0.27616867,-0.2660869,0.9708657733647592,121
ZFP69B,-0.009361758103673293,-0.3190013767056229,0.7497828514149455,0.030218562,0.042234175,0.9708773684278076,121
PTGES3,-0.009358025445856141,-0.318874175460521,0.7498792856741385,-0.14070216,-0.11560403,0.9709004936708885,121
PACRGL,-0.009355659808847937,-0.31879355945930116,0.7499404045897048,0.36568537,0.37418306,0.9709004936708885,121
