gene,partial_r,t,p,eff_def,eff_wt,fdr,n_def
ZNF717,-0.012045231357692462,-0.4104523661599158,0.6815498732610877,0.09708097,0.09835203,0.9115040921911963,118
BBC3,-0.01203527990483551,-0.41011321208088286,0.6817985653286376,0.051349454,0.062557206,0.9117708893775698,118
SLCO2B1,-0.012018889590044404,-0.40955461631054174,0.6822082432165286,0.24304244,0.25033534,0.9121994941191712,118
LPIN1,-0.012015688167645141,-0.4094455091700059,0.6822882740794296,0.27188447,0.27035517,0.9121994941191712,118
GABRQ,-0.012014490773295314,-0.4094047009769746,0.6823182080984028,0.21536009,0.22449186,0.9121994941191712,118
CD46,-0.012012361962847743,-0.4093321493547995,0.6823714280992075,0.12217995,0.15047812,0.9121994941191712,118
RNF222,-0.012009240042276168,-0.40922575172761927,0.6824494785847637,0.15474173,0.16099484,0.9121994941191712,118
HPS6,-0.012008673459224592,-0.4092064421113431,0.6824636439732442,0.062333196,0.06746336,0.9121994941191712,118
S100A14,-0.011997769385443826,-0.40883482238768637,0.6827362832082493,0.06330522,0.04784758,0.9123664861997597,118
ZGLP1,-0.011986571174422655,-0.40845317837891637,0.6830163199188649,0.15461232,0.16245613,0.9125355334055222,118
NDUFA1,-0.011969760677556427,-0.4078802634579086,0.6834367863842365,-0.12970851,-0.104580745,0.9127760063773901,118
EPPK1,-0.011965386337428562,-0.4077311825714216,0.6835462140692823,-0.06335481,-0.06267333,0.912790581027446,118
CAPN13,-0.011952218297973534,-0.40728240576855634,0.6838756633805861,0.099759586,0.10505363,0.9130989205350272,118
NIPAL3,-0.011928370356684417,-0.4064696503252106,0.6844724646099182,0.2189099,0.23653895,0.9134456939172393,118
FRMPD1,-0.01192175976864791,-0.40624435672794135,0.684637931232354,0.10337093,0.10665101,0.9134456939172393,118
SLC75A1,-0.011915211878164958,-0.40602119996093256,0.684801843403147,0.17773671,0.17920932,0.9134456939172393,118
ZNF628,-0.011913826047916949,-0.40597396988665,0.6848365365447834,0.10978023,0.13306932,0.9134456939172393,118
SUPT6H,-0.011908011318208291,-0.405775799814141,0.6849821108464103,-1.8586326,-1.7820398,0.9134456939172393,118
PSMC4,-0.011905480792961538,-0.40568955774924864,0.685045467302126,-1.1112609,-1.0719353,0.9134456939172393,118
GTSF1,-0.011903737958564687,-0.405630160742295,0.6850891037236547,0.036828082,0.033527527,0.9134456939172393,118
WDR54,-0.011902885563882177,-0.4056011105407215,0.6851104460380752,-0.081174284,-0.061276697,0.9134456939172393,118
SLC67A2,-0.011901599980605047,-0.40555729697327375,0.6851426350319251,0.14985527,0.15880263,0.9134456939172393,118
NCAM1,-0.011882853331731245,-0.4049183984391761,0.6856120866235049,0.37192366,0.37369558,0.9136751122824815,118
NCR3,-0.011873243672527466,-0.40459089488825195,0.6858527777015325,0.121761635,0.12756988,0.9136751122824815,118
TMIE,-0.011869797331434253,-0.4044734413283226,0.6859391052265678,0.22618683,0.21533066,0.9136751122824815,118
SSC4D,-0.011868757631626006,-0.4044380076812523,0.6859651495091885,0.035853293,0.05621611,0.9136751122824815,118
AVP,-0.011868198195672655,-0.40441894173990295,0.6859791634276681,0.045447014,0.058485072,0.9136751122824815,118
OR1N2,-0.01186692105728463,-0.4043754160339503,0.6860111562576772,0.110944726,0.11077851,0.9136751122824815,118
KCNA3,-0.011864984438354858,-0.4043094148064815,0.6860596704126711,-0.027484601,-0.02544203,0.9136751122824815,118
INPP5F,-0.011861244262087716,-0.4041819471896763,0.6861533690601409,0.14974238,0.14672317,0.9136751122824815,118
SPATA31F3,-0.011848061045117693,-0.4037326547972709,0.6864836725519832,0.26340365,0.26545066,0.9136751122824815,118
SLC4A1AP,-0.011844541196700652,-0.4036126961672832,0.6865718719359875,-0.035218496,-0.033626907,0.9136751122824815,118
METTL15,-0.011842938488956067,-0.4035580748924353,0.6866120335538627,-0.2814337,-0.27076107,0.9136751122824815,118
F5,-0.011839279478939094,-0.4034333735713113,0.6867037265463825,0.14822876,0.1469039,0.9136751122824815,118
GOLGA6L2,-0.01183843357029376,-0.40340454448456564,0.68672492525658,0.356616,0.3574705,0.9136751122824815,118
WASHC1,-0.01182911494158503,-0.40308695994586835,0.6869584690144623,-3.107267,-3.1072385,0.9136751122824815,118
PAPOLB,-0.01182816722332405,-0.40305466113653826,0.6869822224307353,0.11138933,0.112363935,0.9136751122824815,118
CAPN9,-0.011825015524640659,-0.4029472493543376,0.6870612181805034,-0.03979055,-0.041005258,0.9136751122824815,118
TULP3,-0.011815679164399505,-0.40262906066582915,0.6872952494021538,0.23809479,0.25521812,0.9136751122824815,118
OTOP2,-0.011808256510443272,-0.402376092296473,0.6874813317851824,0.02652727,0.022082884,0.9136751122824815,118
CDA,-0.011806904868683304,-0.4023300275653359,0.6875152188325462,0.19245508,0.19282925,0.9136751122824815,118
FNBP4,-0.011806855220581123,-0.4023283355294065,0.6875164635734041,-0.45637655,-0.44817114,0.9136751122824815,118
YPEL1,-0.011792079298668505,-0.401824763728945,0.6878869522361888,-0.20630623,-0.20584275,0.9137870135242513,118
PGPEP1L,-0.01179187329746976,-0.40181774309309853,0.6878921180002863,0.23850416,0.23149687,0.9137870135242513,118
PDCL,-0.011783168043298254,-0.4015210632182782,0.6881104275437588,-0.21600568,-0.2401131,0.9138080433596428,118
PLBD1,-0.01178206958978952,-0.4014836273219153,0.6881379763020748,0.23435318,0.24597785,0.9138080433596428,118
ANKRD45,-0.011777088267278446,-0.40131386114450784,0.688262910990421,0.23850118,0.23368827,0.9138080433596428,118
CCDC188,-0.011772585743053662,-0.401160412698529,0.6883758444284327,0.28494522,0.2870759,0.9138080433596428,118
MTERF3,-0.011768487898297552,-0.4010207559675972,0.6884786336265942,-0.1511064,-0.13670547,0.9138080433596428,118
AAMDC,-0.011759420047196274,-0.4007117188462734,0.6887061095053875,0.1032165,0.11550316,0.9139119244786592,118
RNF169,-0.011749053554711538,-0.40035842346663,0.6889661975149554,0.014126279,0.03283617,0.9140998500858908,118
C15orf40,-0.011742651108621624,-0.4001402248853188,0.6891268487323404,0.12272131,0.13003403,0.9141166523879027,118
SLC22A1,-0.01172791051240658,-0.39963785814315,0.6894967753820448,0.2557205,0.25134084,0.914541889958104,118
SERTM1,-0.011717673157601976,-0.39928896422826693,0.689753733338016,0.14524697,0.15537393,0.914759157613693,118
R3HDM4,-0.011715464185041852,-0.3992136814105451,0.68980918331273,0.21345256,0.21916032,0.914759157613693,118
WDFY2,-0.0117115702349512,-0.3990809737849538,0.689906933907393,0.20508304,0.20965923,0.914759157613693,118
AJUBA,-0.011709396867594394,-0.39900690442505005,0.6899614946224963,0.16279756,0.16119331,0.914759157613693,118
ZFYVE28,-0.011707518741137525,-0.3989428970154687,0.6900086448384071,0.154572,0.14329588,0.914759157613693,118
NXNL2,-0.011701467484863478,-0.39873666745969943,0.6901605693208165,0.043889485,0.064578235,0.914759157613693,118
MXD1,-0.011689488050930638,-0.3983284030523409,0.6904613650144581,0.23864083,0.2470152,0.914759157613693,118
CATIP,-0.011688177227741422,-0.3982837296286441,0.6904942818857392,0.1503989,0.14209364,0.914759157613693,118
UTP18,-0.011687958984425557,-0.3982762918018361,0.6904997623819727,-0.7983464,-0.80675447,0.914759157613693,118
ZNF736,-0.011681120085538314,-0.39804321919209473,0.6906715080821769,0.02003479,0.025185956,0.9149212750211467,118
PDYN,-0.011676090563933584,-0.39787181097248614,0.6907978249260247,0.12961902,0.11938164,0.9149924619540771,118
CMC2,-0.011674583493045853,-0.3978204493662716,0.6908356768083338,0.12885472,0.1288229,0.9149924619540771,118
ZDHHC21,-0.011671999594997014,-0.3977323890463128,0.6909005762851524,0.25737083,0.24805114,0.9149924619540771,118
FBXO11,-0.01166915093191611,-0.39763530543319997,0.6909721284650238,-0.070405215,-0.032618713,0.9149924619540771,118
ZNF80,-0.011657987289239915,-0.39725484397814925,0.6912525612966451,0.15433265,0.16153082,0.9151676225897072,118
ACCS,-0.01165419231956365,-0.39712550991139595,0.6913479012957581,0.20513444,0.2056063,0.9152021985432003,118
CEP72,-0.01165105032770018,-0.3970184295996181,0.6914268404082243,0.05781205,0.0530918,0.9152021985432003,118
PKNOX2,-0.011633138777348681,-0.3964079971816165,0.6918769124951549,0.3268371,0.33408254,0.9155633483457353,118
BICRA,-0.011616046325922226,-0.3958254803209872,0.6923065040692795,0.2141239,0.2525387,0.9157841434145282,118
ERP27,-0.011615856892867172,-0.3958190243766333,0.6923112657219861,0.23371309,0.24335274,0.9157841434145282,118
RACK1,-0.011610443461551866,-0.3956345327739745,0.6924473446763886,-1.9829894,-2.0475771,0.9158952663881732,118
ZNF576,-0.011608582672807002,-0.3955711164610571,0.6924941221393716,0.15987661,0.16913182,0.9158952663881732,118
TTC32,-0.01160617371138498,-0.39548901824307986,0.6925546815882526,0.21840897,0.214951,0.9159099917579153,118
HAPLN3,-0.011596223394976627,-0.39514990817588985,0.692804845730012,0.13526201,0.13601832,0.9160163386811289,118
CXCL13,-0.011594412222155874,-0.39508818282103336,0.6928503846155147,0.20744027,0.21512109,0.9160163386811289,118
COX8C,-0.011588516436425285,-0.39488725256554974,0.6929986318793556,0.14292176,0.14391771,0.9160163386811289,118
PDCD6IP,-0.011565340108638144,-0.39409739633200463,0.6935815054718365,-0.25601542,-0.28800374,0.9162116639381302,118
DCUN1D4,-0.011565006485694224,-0.3940860263662029,0.693589897252964,0.14866866,0.16129784,0.9162116639381302,118
MPC1L,-0.011563678412630743,-0.39404076525585713,0.6936233032965318,0.42072332,0.42046934,0.9162116639381302,118
CFI,-0.011561696587551509,-0.39397322409346675,0.6936731547733678,0.2120884,0.21889408,0.9162122046404333,118
ZNF20,-0.011550151413299245,-0.39357976136344885,0.6939635921840318,0.10071483,0.10713844,0.9164920554110033,118
CCDC59,-0.01154062589283537,-0.3932551291113753,0.6942032557626289,-0.5693148,-0.56206816,0.9164939077691864,118
ADCYAP1R1,-0.01153707789405028,-0.39313421240350843,0.6942925317723723,0.1304184,0.14020531,0.9164939077691864,118
INTS6,-0.01152629052572879,-0.39276657621775335,0.694563993392646,-0.82260084,-0.7857807,0.9164939077691864,118
EXOC6,-0.011522396771269714,-0.39263387613452005,0.6946619884322162,0.1370969,0.13072982,0.9164939077691864,118
CTBP1,-0.011520024955985472,-0.3925530441111217,0.6947216829663506,0.21258107,0.20017081,0.9164939077691864,118
BEX1,-0.011515327200948906,-0.39239294353281523,0.6948399230065793,0.18455665,0.1938008,0.9164939077691864,118
DNLZ,-0.011515128139828827,-0.39238615948437117,0.6948449334347507,-0.33141544,-0.35005108,0.9164939077691864,118
LORICRIN,-0.011515117691934794,-0.3923858034177571,0.6948451964117489,0.13220166,0.13154893,0.9164939077691864,118
PPP4R2,-0.01151229384329549,-0.3922895660161338,0.6949162749737895,-0.66110414,-0.64353746,0.9164939077691864,118
TPRKB,-0.011509295902759164,-0.39218739553347653,0.6949917385014389,-0.41757327,-0.44953272,0.9164939077691864,118
STMN2,-0.011495513682593484,-0.3917176945299039,0.6953387004666046,0.077418655,0.09287653,0.916713251162966,118
FSIP1,-0.011492688907670204,-0.39162142562545527,0.6954098209339542,0.18413097,0.18835647,0.9167417935353992,118
CLEC4E,-0.011484049304367147,-0.39132698624423967,0.6956273602271507,0.112398826,0.12034068,0.9168496393646999,118
JADE1,-0.01147784299903854,-0.39111547419107373,0.695783646187433,0.22830199,0.22718722,0.9169198951182813,118
DPPA5,-0.011477498388059896,-0.39110372978541635,0.6957923244915694,-0.17142469,-0.16028652,0.9169198951182813,118
LYPLA2,-0.011473585156238995,-0.3909703661336022,0.6958908738117997,-0.13390367,-0.14592198,0.9169494878037864,118
GRN,-0.011472295304282025,-0.39092640774837295,0.69592335806979,-0.05128175,-0.033334136,0.9169494878037864,118
ATP6V1E2,-0.01146464915293085,-0.3906658255837948,0.6961159338978492,0.112374336,0.10544601,0.9169494878037864,118
ZBED3,-0.011463987022119879,-0.3906432600541091,0.6961326112331774,0.16672124,0.16827373,0.9169494878037864,118
MRPL23,-0.011449950855551535,-0.3901649052515694,0.6964861799025499,-0.2623138,-0.2605872,0.9169865292912364,118
TUBB6,-0.011445757955931387,-0.39002201060637637,0.6965918111180425,0.26364845,0.24396871,0.9170604469898014,118
TMC1,-0.01144352341162429,-0.3899458570111044,0.6966481081242843,0.14578427,0.14652647,0.9170694105030271,118
ARMH4,-0.011434118143562912,-0.3896253241704707,0.696885082304132,0.16914195,0.17230928,0.917194727564769,118
SYNE4,-0.011431540926645972,-0.389537492278376,0.6969500227576171,-0.010433709,0.04200005,0.917194727564769,118
PHF13,-0.0114253595461109,-0.38932683004694246,0.697105789602514,0.03718149,0.054942943,0.917194727564769,118
ANKS3,-0.0114251400897756,-0.38931935094806464,0.6971113199965622,0.084078245,0.11226747,0.917194727564769,118
SPDYE5,-0.011422909939248079,-0.3892433471471955,0.6971675216607175,-0.6684042,-0.6684002,0.917194727564769,118
CFAP97D1,-0.011415572564487613,-0.38899328856509746,0.6973524413709586,-0.12797768,-0.09241976,0.917194727564769,118
RARS2,-0.01141516646746206,-0.38897944873324336,0.6973626765292953,-0.4872059,-0.48833853,0.917194727564769,118
NPRL2,-0.011399870750391995,-0.3884581691322637,0.6977482256308299,0.16564539,0.18387511,0.9175266256689681,118
NRCAM,-0.01139287946704393,-0.388219905572085,0.6979244762792014,0.16098672,0.16977948,0.917576336993961,118
CPNE2,-0.011389486603969571,-0.3881042765163654,0.6980100164146896,0.00043271817,0.0072490326,0.9176236956711559,118
GPR132,-0.011374855816621636,-0.387605658220377,0.6983789285594442,0.07096246,0.06306974,0.9178482216407844,118
TRAF3IP3,-0.011370333401183408,-0.3874515340240021,0.6984929746921987,0.17483185,0.16245285,0.9178899043117434,118
ATCAY,-0.01136792400961619,-0.3873694218208639,0.6985537374300418,0.08709523,0.09752184,0.9178899043117434,118
RBFOX1,-0.01136748139635004,-0.3873543375360393,0.698564899957386,0.12857954,0.13349007,0.9178899043117434,118
TBXT,-0.011363777720349997,-0.38722811606007956,0.698658307717724,0.24339078,0.24133307,0.9178899043117434,118
RBPJ,-0.011359582843708254,-0.38708515445925695,0.6987641092014099,0.07739769,0.063050054,0.9179239356412869,118
MSH2,-0.011358822777315841,-0.3870592513616704,0.698783279914286,-0.082812205,-0.07811382,0.9179239356412869,118
GPR88,-0.0113563359914327,-0.3869745015891676,0.6988460040099777,0.13573587,0.13766137,0.9179412602997516,118
PDE1B,-0.011327766875778375,-0.3860008653832274,0.6995667488122987,0.16458817,0.1556372,0.9183886497908832,118
XCR1,-0.01132478078543284,-0.38589909940105394,0.6996420978487219,0.1391024,0.15676916,0.9183886497908832,118
RALGAPA2,-0.011324067849472019,-0.38587480253949774,0.6996600880418486,0.1411708,0.14655548,0.9183886497908832,118
MRPS28,-0.011323138131053814,-0.3858431177314582,0.699683548766425,-0.3156907,-0.2958254,0.9183886497908832,118
LRR1,-0.011321227399551744,-0.38577799999607554,0.69973176549552,-2.3868322,-2.3562727,0.9183886497908832,118
TBRG4,-0.011317175700502197,-0.38563991809416703,0.6998340128902307,-0.008953759,0.0031358078,0.918415943066125,118
SMG8,-0.011306610715732891,-0.3852798635069964,0.7001006530593089,-0.22147915,-0.22038308,0.918554234237287,118
TMPRSS15,-0.0113053392781879,-0.3852365329354493,0.7001327442201478,0.2574415,0.2658031,0.918554234237287,118
OCIAD1,-0.011298552853832203,-0.38500525173168815,0.7003040430254379,0.17734697,0.18327354,0.918554234237287,118
PRELID3A,-0.01128877073101202,-0.38467187727891355,0.7005509842219955,0.27149168,0.28370228,0.9187480742121583,118
FASTKD5,-0.011285964284325168,-0.3845762336802626,0.7006218363682127,-0.22023317,-0.20564456,0.9187759712503962,118
ZNF521,-0.01126869482921382,-0.38398769149268447,0.70105788191504,0.13108604,0.13395567,0.9190783177622593,118
MIPOL1,-0.011258019871820667,-0.3836238896374773,0.7013274687296875,0.07138423,0.08170947,0.9190783177622593,118
MIOS,-0.011257789062793415,-0.3836160236822561,0.7013332980269236,-0.34996793,-0.36909577,0.9190783177622593,118
MRGPRX2,-0.011255798504219447,-0.3835481855902764,0.7013835721687263,0.26846972,0.26107484,0.9190783177622593,118
SAMD15,-0.011252715679762108,-0.38344312316512913,0.7014614354807549,0.08638314,0.10680549,0.9190783177622593,118
OR7G2,-0.011249693521071243,-0.38334012823534547,0.7015377695885706,-0.23157221,-0.21665625,0.9190783177622593,118
ATP10D,-0.01124959684649317,-0.3833368335735242,0.701540211458273,0.14721233,0.15995675,0.9190783177622593,118
PLA1A,-0.011248856917194714,-0.3833116168430852,0.7015589011782276,0.12924308,0.1286548,0.9190783177622593,118
COX4I2,-0.011247374501554368,-0.38326109624026894,0.7015963457484713,0.0016292714,0.015554272,0.9190783177622593,118
ZNF37A,-0.011203201085527466,-0.3817556710218716,0.7027124607432681,0.09083259,0.12553507,0.9197652178402776,118
PLEKHO1,-0.011202690348212911,-0.38173826516277615,0.7027253691222872,0.14987741,0.15633528,0.9197652178402776,118
SMR3B,-0.011199708880718716,-0.3816366571569046,0.7028007244643247,-0.34385636,-0.32369885,0.9197652178402776,118
CD200R1L,-0.011199512828929023,-0.3816299757389876,0.7028056796933977,0.07561738,0.09261393,0.9197652178402776,118
AKAP10,-0.011192986106610098,-0.38140754596885107,0.7029706504661493,0.13257685,0.13341774,0.9197652178402776,118
RNASE4,-0.011189065698976418,-0.3812739390566514,0.7030697502105175,0.14373256,0.14888935,0.9197652178402776,118
CPA4,-0.011184574057391585,-0.38112086459751454,0.7031832957538691,0.17831439,0.17617323,0.9197843940041837,118
TACC3,-0.011180869648414728,-0.3809946189227738,0.7032769455855203,-0.474069,-0.42496654,0.9197843940041837,118
AARD,-0.011166735325129145,-0.38051292355447464,0.7036343116271184,-0.03888071,-0.038709763,0.9198797774799011,118
EFNA2,-0.011162791704459706,-0.38037852566382585,0.7037340320754607,0.071499065,0.07838914,0.9198797774799011,118
TMBIM1,-0.01116208643658959,-0.3803544902621859,0.7037518663829698,0.10472153,0.090320036,0.9198797774799011,118
ACAA2,-0.011161953400405433,-0.38034995641312014,0.7037552305247178,0.09039087,0.095288076,0.9198797774799011,118
SAC3D1,-0.011160745767153304,-0.3803088004914914,0.703785768717767,0.106451906,0.109180145,0.9198797774799011,118
MSMP,-0.011155485034793898,-0.38012951570874287,0.7039188057811573,0.19568035,0.19133538,0.9198797774799011,118
PKN2,-0.011151788410716188,-0.38000353546492055,0.7040122939993688,-0.20003434,-0.1869477,0.9198797774799011,118
FAM171A2,-0.011146705436201816,-0.37983030868796136,0.7041408505378005,-0.05194133,-0.03719811,0.9198797774799011,118
CUL1,-0.011145238446635678,-0.3797803139760423,0.7041779546155823,-0.7304648,-0.6746129,0.9198797774799011,118
RLN3,-0.011143331830523604,-0.3797153368827575,0.7042261790718211,0.07018971,0.08567979,0.9198797774799011,118
MTURN,-0.01114226682999145,-0.3796790418808166,0.7042531168790368,0.04375252,0.05038107,0.9198797774799011,118
PDE6B,-0.011142044368219622,-0.3796714604289555,0.704258743807819,0.11869112,0.13222744,0.9198797774799011,118
KIRREL3,-0.011139581117972369,-0.3795875133661432,0.7043210501266693,0.271645,0.26118374,0.9198797774799011,118
CLPSL2,-0.011130297140518317,-0.37927111738226627,0.7045559001278606,0.118728854,0.12873623,0.9199637271490793,118
PHACTR2,-0.011124943918281071,-0.3790886807476405,0.7046913294717502,0.11313689,0.12577802,0.9199637271490793,118
GKAP1,-0.011124410501245071,-0.3790705020143421,0.7047048247197226,0.20633772,0.2148006,0.9199637271490793,118
LRRC17,-0.011099455789993178,-0.37822005139700654,0.7053362731011208,0.1290688,0.13337778,0.9204638363969626,118
AIM2,-0.01109083812393677,-0.3779263635540713,0.7055543796994471,0.22051734,0.2233233,0.9206836286325226,118
IFIT2,-0.011086681837730998,-0.3777847184191895,0.7056595807929521,0.14244907,0.14977364,0.920711758450456,118
BAALC,-0.011086060564252103,-0.37776354558498926,0.7056753065280787,0.15080896,0.15280521,0.920711758450456,118
KATNIP,-0.011081681077239102,-0.37761429384988854,0.7057861640936317,0.17609616,0.18580028,0.9207915662362074,118
TBX10,-0.011079449828974325,-0.37753825351973835,0.7058426458808827,-0.008974,0.001585518,0.9208004273719562,118
CSAG2,-0.011070893756245962,-0.37724666495530385,0.7060592491864226,-0.12961632,-0.12628484,0.9208359760546748,118
SLC6A1,-0.011070293405125208,-0.37722620516021005,0.7060744484119577,0.16740984,0.17979805,0.9208359760546748,118
SBK3,-0.011063737737092476,-0.3770027898885826,0.7062404273660564,0.15771054,0.15989892,0.9208359760546748,118
EOGT,-0.011052938431880946,-0.37663475279453307,0.7065138788027723,0.13840652,0.1446916,0.9208359760546748,118
GPAA1,-0.011052769992956145,-0.376629012447361,0.7065181441793235,0.062364213,0.061034594,0.9208359760546748,118
LRTM1,-0.011051932630460936,-0.37660047538945185,0.7065393488347677,0.07971914,0.08977711,0.9208359760546748,118
RILPL2,-0.01105129236987217,-0.3765786555048076,0.7065555624026745,-0.032551426,-0.036191292,0.9208359760546748,118
LDAF1,-0.011043700753036467,-0.37631993556495386,0.7067478180028259,0.20536701,0.20886622,0.9208359760546748,118
EGFLAM,-0.011033338903791785,-0.3759668070715057,0.7070102591275561,0.2124622,0.21505749,0.9208359760546748,118
SLC25A13,-0.011032864513076215,-0.3759506399912208,0.7070222751547927,0.13884561,0.14810829,0.9208359760546748,118
ZP1,-0.01103207255640227,-0.37592365036760195,0.7070423350963304,0.067173995,0.07888945,0.9208359760546748,118
OVCH2,-0.011030498932554022,-0.3758700217852357,0.7070821949534213,0.37686995,0.37716088,0.9208359760546748,118
RFPL3,-0.011030007566565194,-0.3758532761947741,0.7070946414073085,0.029626312,0.027350938,0.9208359760546748,118
GSR,-0.011026547223756266,-0.37573534886349,0.7071822951849638,0.20655115,0.22318575,0.9208359760546748,118
TLR1,-0.01101235038130671,-0.3752515253389611,0.707541955289283,0.29905385,0.29457384,0.9208359760546748,118
DCD,-0.011010596183189263,-0.37519174288415247,0.7075864003366928,0.10360029,0.09660797,0.9208359760546748,118
KATNAL1,-0.01100823731216155,-0.3751113533947153,0.7076461671813636,0.19649588,0.20327932,0.9208359760546748,118
PPP1R12C,-0.011007927084523299,-0.3751007809471097,0.7076540275699188,0.14692989,0.16415024,0.9208359760546748,118
OR8J3,-0.011005499789188949,-0.3750180595889147,0.7077155302064335,0.11444055,0.1220619,0.9208359760546748,118
RANBP3L,-0.011004430565298647,-0.3749816208226622,0.7077426227295519,0.25951523,0.2530132,0.9208359760546748,118
MT1B,-0.01100314178580425,-0.3749376996819682,0.7077752789521344,-0.035046376,-0.038446087,0.9208359760546748,118
CYP27B1,-0.011001855591135794,-0.37489386663307395,0.7078078702133067,-0.062144823,-0.093391195,0.9208359760546748,118
PICALM,-0.010995615553578116,-0.37468120843746383,0.7079659959288847,0.054624375,0.08733012,0.9209135660500811,118
CAPG,-0.010994803079732803,-0.374653519629468,0.7079865853535628,0.056163862,0.06332296,0.9209135660500811,118
ATP5MG,-0.01099186723828895,-0.3745534672456424,0.7080609861854783,-0.16767448,-0.17383924,0.9209135660500811,118
DMRT3,-0.010990030193660533,-0.3744908614532943,0.70810754244788,0.29299653,0.29126742,0.9209135660500811,118
MATN2,-0.01098561318165973,-0.3743403313554771,0.7082194873390326,0.17419755,0.17298163,0.9209392903481478,118
LBHD2,-0.010983033832019274,-0.37425242810575965,0.7082848613696942,0.34534475,0.3463264,0.9209392903481478,118
FCGR2A,-0.010980538484921998,-0.3741673876377119,0.7083481083854339,0.15576498,0.15155958,0.9209569070715271,118
WNT1,-0.010970280570008387,-0.37381780192148834,0.7086081263817698,-0.045624334,-0.05219905,0.921165709574225,118
KCNMB4,-0.010965257832332036,-0.3736466290348793,0.7087354552890647,0.0839475,0.08015147,0.9212189824127864,118
GLIS3,-0.010964742044359268,-0.3736290511891264,0.7087485312319409,0.27730927,0.27919793,0.9212189824127864,118
RAB6D,-0.010955304298284502,-0.3733074166680411,0.7089878063588638,0.27393195,0.27392897,0.9213438921409626,118
CCL11,-0.010931691657847116,-0.3725027079891899,0.7095865830956014,0.23587987,0.23328385,0.9217897815245655,118
RPP25L,-0.010931165686484895,-0.37248478311740524,0.7095999228835933,-0.13025011,-0.18432124,0.9217897815245655,118
NPBWR1,-0.010925719381765843,-0.37229917547554114,0.7097380583489191,0.14029019,0.13853315,0.9217897815245655,118
SLC2A10,-0.010925159109330127,-0.37228008164206694,0.7097522691655632,0.14166646,0.13790512,0.9217897815245655,118
HBE1,-0.010923220685271995,-0.37221402102174517,0.7098014363616018,0.29393706,0.29509333,0.9217897815245655,118
NAV3,-0.010921923421802638,-0.37216981086834605,0.709834341501028,0.15014413,0.14231382,0.9217897815245655,118
RTN4R,-0.010918509058324841,-0.3720534509113853,0.7099209495491121,0.08719381,0.08615442,0.921837650907056,118
ZNF614,-0.010914825872430476,-0.37192792962312465,0.7100143806880178,0.27926192,0.28711116,0.9218943727949592,118
NECAP2,-0.0109049194694398,-0.3715903240217675,0.7102656973732964,0.0674597,0.073889986,0.9219552743695248,118
GREM1,-0.010904828642661226,-0.37158722868795035,0.7102680017140006,0.10097254,0.10471547,0.9219552743695248,118
TXLNG,-0.010891561971979224,-0.3711351069009849,0.7106046150968497,0.13639495,0.15339166,0.9221614117480971,118
MMACHC,-0.01088537626480256,-0.37092430102810936,0.7107615834585707,0.0003065083,0.01370193,0.922282956590629,118
ODAD3,-0.010880711389148123,-0.3707653243772836,0.710879967338873,0.12525591,0.12736854,0.9223074056400375,118
PLPPR5,-0.010870994131314244,-0.3704341651230027,0.7111265914925795,0.075070634,0.07596993,0.9224512361947319,118
CEP170B,-0.01086893743766003,-0.3703640740522862,0.7111787942824691,0.048935797,0.060374178,0.9224512361947319,118
PASK,-0.010867436128402751,-0.37031291020151125,0.711216901215974,0.1768303,0.15826228,0.9224512361947319,118
ANKRD54,-0.010864737605259182,-0.3702209459207956,0.7112853982039137,-0.01349765,-0.0033562342,0.9224512361947319,118
GJA4,-0.01085429471463331,-0.3698650576559,0.7115504934784065,0.1234075,0.10497617,0.9227031829400378,118
SVIL,-0.010853000220960599,-0.369820941995253,0.711583356936813,0.18410468,0.19813727,0.9227031829400378,118
MACIR,-0.010839943638580533,-0.369375980667829,0.7119148557940861,-0.009709941,-0.008502793,0.9227591272854165,118
GFUS,-0.010833845772263297,-0.3691681687177606,0.7120696956271041,0.00636046,0.017736131,0.9227591272854165,118
KLHL21,-0.010831066959583868,-0.36907346831463184,0.7121402604531593,0.16355534,0.16176242,0.9227591272854165,118
TGS1,-0.010826081796114002,-0.36890357671517254,0.7122668592482525,-0.5770411,-0.54074574,0.9227591272854165,118
BICC1,-0.010825793609267291,-0.36889375546850073,0.7122741780282941,0.14720537,0.15120588,0.9227591272854165,118
ING3,-0.010822754890926599,-0.36879019765134674,0.7123513507917115,-0.36689493,-0.3818435,0.9227591272854165,118
RASAL1,-0.01082119121083903,-0.368736908314745,0.7123910639154077,0.106570214,0.10839627,0.9227591272854165,118
TNFSF4,-0.010820414271877415,-0.36871043067357,0.7124107962930698,0.16738974,0.1702867,0.9227591272854165,118
UBASH3A,-0.010817696892726712,-0.3686178239315184,0.7124798126885065,0.18846482,0.18921608,0.9227591272854165,118
TNFSF14,-0.010817457900990708,-0.3686096792289358,0.7124858827482938,0.124251425,0.124192335,0.9227591272854165,118
ECSCR,-0.01081600366810125,-0.3685601197996305,0.7125228186458921,0.09550918,0.09646171,0.9227591272854165,118
KLHL40,-0.010797793048845731,-0.36793951245653,0.7129854051078052,0.008557241,0.012836336,0.9228200302477549,118
TAS2R1,-0.010796561502171908,-0.3678975420733383,0.7130166926859431,0.2426403,0.25114998,0.9228200302477549,118
GIMD1,-0.010795310211286824,-0.36785489882080424,0.7130484823618098,0.25834945,0.25960296,0.9228200302477549,118
